,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
47397,P3/4 Canopy_Found3,8,maxMyy,C19p3494,19,STR/GEO Set C,7.21945034697735,8.839347349934531,114.46629318897878,-6.137918533821918,30.929626947015667,-0.0002654440142499904
47470,P3/4 Canopy_Found3,8,minMyy,C19p3567,19,STR/GEO Set C,-8.205260359784367,-1.2716569907665254,-17.332969887002115,-30.297494049444207,-35.15697136275291,0.000240257305521518
46350,P3/4 Canopy_Found3,8,maxMzz,C19p2447,19,STR/GEO Set C,-7.737310343207121,-1.824501486377716,33.10935138020188,-40.257849421744346,-33.154168668146134,0.0002733389007113874
46221,P3/4 Canopy_Found3,8,minMzz,C19p2318,19,STR/GEO Set C,6.263442798828718,15.869204054532002,90.24166002858138,-23.926358727055405,26.834753830093288,-0.000328636996555763
64057,P5/6 Canopy_Found1,128,maxFx,C19p3690,19,STR/GEO Set C,3.3583497987711426,2.032741744689941,72.28091005530119,11.70618816345215,14.39018602763653,-0.00010564094666158781
63738,P5/6 Canopy_Found1,128,minFx,C19p3371,19,STR/GEO Set C,-3.880508542260407,10.302503142223085,11.201945620159806,3.2926803189555787,-16.627207121739737,0.0002649965481673998
63787,P5/6 Canopy_Found1,128,maxFy,C19p3420,19,STR/GEO Set C,-2.7796015172092905,32.74153309507343,31.320858376641578,-61.816171412916994,-11.90995786881005,4.643341636561577e-05
62964,P5/6 Canopy_Found1,128,minFy,C19p2597,19,STR/GEO Set C,1.8832602791988848,-1.886057499847412,96.21185361460567,-16.081052169799804,8.070227940635682,-5.366334852296859e-05
62565,P5/6 Canopy_Found1,128,maxFz,C19p2198,19,STR/GEO Set C,-3.3318601043121805,7.892623573894228,158.40637102673503,5.776032276658217,-14.27536426928555,0.00012674702625765254
63994,P5/6 Canopy_Found1,128,minFz,C19p3627,19,STR/GEO Set C,2.4269542401516437,24.163975125427246,-23.493599224605557,-77.67058840270995,10.39880657404423,-0.00011192311806837098
62042,P5/6 Canopy_Found1,128,maxMxx,C19p1675,19,STR/GEO Set C,1.844388127904655,7.446782845897401,56.268489871398195,42.418137758835954,7.902837112745891,7.274609488711479e-05
64271,P5/6 Canopy_Found1,128,minMxx,C19p3904,19,STR/GEO Set C,-2.745600273877382,25.17245998138428,96.16445136806219,-106.24160864746092,-11.763569723010063,-5.7978429060895e-05
64057,P5/6 Canopy_Found1,128,maxMyy,C19p3690,19,STR/GEO Set C,3.3583497987711426,2.032741744689941,72.28091005530119,11.70618816345215,14.39018602763653,-0.00010564094666158781
63738,P5/6 Canopy_Found1,128,minMyy,C19p3371,19,STR/GEO Set C,-3.880508542260407,10.302503142223085,11.201945620159806,3.2926803189555787,-16.627207121739737,0.0002649965481673998
62422,P5/6 Canopy_Found1,128,maxMzz,C19p2055,19,STR/GEO Set C,-3.414195288621663,10.694515383968081,30.891543307368448,0.42620346012989546,-14.629130828376166,0.00029064794001911555
64085,P5/6 Canopy_Found1,128,minMzz,C19p3718,19,STR/GEO Set C,2.488039362522364,22.024665763549805,72.27696566680432,-73.89852722351074,10.661066282763482,-0.00023360637105768544
80521,P5/6 Canopy_Found2,99,maxFx,C19p3690,19,STR/GEO Set C,5.177521593533755,-3.1401730850219725,43.07235545414508,23.492529773864746,22.185345290570258,-0.00013444640968460588
80202,P5/6 Canopy_Found2,99,minFx,C19p3371,19,STR/GEO Set C,-6.0512394785007775,-2.496092445170576,6.6288004154878815,-2.3895187795708255,-25.928915223142297,0.0002994164912382572
80532,P5/6 Canopy_Found2,99,maxFy,C19p3701,19,STR/GEO Set C,-4.9482627836787705,14.777644567031862,34.14480981101036,-61.207751706237794,-21.202462778048517,4.232939255889506e-05
78947,P5/6 Canopy_Found2,99,minFy,C19p2116,19,STR/GEO Set C,4.651105890137262,-6.994170241152939,16.578808629542884,23.495152300446264,19.929562025316567,-4.828103307369512e-05
78763,P5/6 Canopy_Found2,99,maxFz,C19p1932,19,STR/GEO Set C,4.154249112733908,4.544694905293292,94.14584145428658,-21.355025351226104,17.800710260771126,-4.8128616595318265e-05
80588,P5/6 Canopy_Found2,99,minFz,C19p3757,19,STR/GEO Set C,-6.011431118973494,-0.3809206730651855,-24.13370093705118,3.884415850524903,-25.758351686244012,0.00022466717239003626
78955,P5/6 Canopy_Found2,99,maxMxx,C19p2124,19,STR/GEO Set C,4.628321149860925,-4.986810578753646,41.05273837563664,55.90164237368845,19.831926638735144,-2.491373173627417e-05
80540,P5/6 Canopy_Found2,99,minMxx,C19p3709,19,STR/GEO Set C,-4.928768875197173,13.489627784576415,52.08301031394005,-85.8180781124878,-21.118984542422297,2.014343706425281e-05
80521,P5/6 Canopy_Found2,99,maxMyy,C19p3690,19,STR/GEO Set C,5.177521593533755,-3.1401730850219725,43.07235545414508,23.492529773864746,22.185345290570258,-0.00013444640968460588
80202,P5/6 Canopy_Found2,99,minMyy,C19p3371,19,STR/GEO Set C,-6.0512394785007775,-2.496092445170576,6.6288004154878815,-2.3895187795708255,-25.928915223142297,0.0002994164912382572
78886,P5/6 Canopy_Found2,99,maxMzz,C19p2055,19,STR/GEO Set C,-5.586613934157782,-2.0460980169555496,28.69043238239854,-8.438829484832057,-23.937893709851892,0.00032897494185981003
80549,P5/6 Canopy_Found2,99,minMzz,C19p3718,19,STR/GEO Set C,4.268951775037051,11.136056593704225,43.08107247223378,-37.72928242401123,18.292232715802193,-0.00024773351584095506
96985,P5/6 Canopy_Found3,100,maxFx,C19p3690,19,STR/GEO Set C,6.9991093431043625,1.3971801577949525,87.01678745216013,25.280764900646204,29.986024806857113,-0.00016452691759448495
96666,P5/6 Canopy_Found3,100,minFx,C19p3371,19,STR/GEO Set C,-8.216784776573906,-1.9561895977123982,8.76135228471487,-26.74459883160232,-35.20698678384031,0.0003372522299038163
97017,P5/6 Canopy_Found3,100,maxFy,C19p3722,19,STR/GEO Set C,5.999150370879174,13.394539187488558,76.2898899607134,-73.92710967088699,25.702176895785335,-0.00016757324849721046
95404,P5/6 Canopy_Found3,100,minFy,C19p2109,19,STR/GEO Set C,-6.694881273127327,-3.574317333956599,43.11846636036069,33.42119989085556,-28.68678226763929,0.00021534498293883264
95521,P5/6 Canopy_Found3,100,maxFz,C19p2226,19,STR/GEO Set C,-7.620362372630367,-0.5240634938915969,136.38622549451378,0.0773455396592758,-32.65672968559469,0.0001840279669454238
96928,P5/6 Canopy_Found3,100,minFz,C19p3633,19,STR/GEO Set C,6.015231626930237,13.070194703006747,-36.3668058498335,-57.71998296312332,25.77605238091946,-0.0002074069326231256
96189,P5/6 Canopy_Found3,100,maxMxx,C19p2894,19,STR/GEO Set C,-6.595790707204343,-1.1126434724998473,32.26846929004817,47.91938361867905,-28.26235294245243,9.599843038246035e-05
