,Unnamed: 0,elementIndex,modelName,combCasePerm,Fx,Fy,Fz,Mxx,Myy,Mzz,combCase,PN,set
363,363,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p2,-2693.831965625001,92.56274610404968,-61.52537642822265,0.0,54.909325659179714,205.012734048462,21,PN05,SLS - Variable Actions (Env.)
364,364,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p3,-4346.758484960938,22.92934665374756,-50.43169436950684,0.0,154.62840166015633,74.73637873229981,21,PN05,SLS - Variable Actions (Env.)
365,365,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p3,-4360.164031835938,22.92934665374756,-50.43169436950684,0.0,129.41255676269532,63.27170304870603,21,PN05,SLS - Variable Actions (Env.)
366,366,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p4,-3329.6906091796886,21.887307905197144,-50.95425958862304,0.0,131.6816318847657,63.33627366638186,21,PN05,SLS - Variable Actions (Env.)
367,367,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p4,-3343.096156054689,21.887307905197144,-50.95425958862304,0.0,106.20451574707032,52.39261805725096,21,PN05,SLS - Variable Actions (Env.)
368,368,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p5,-3210.155106250002,9.50278562469482,-76.2583887298584,0.0,119.51047890625,35.30279351501465,21,PN05,SLS - Variable Actions (Env.)
369,369,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p5,-3223.5606531250023,9.50278562469482,-76.2583887298584,0.0,81.38129772949219,30.55140000915526,21,PN05,SLS - Variable Actions (Env.)
370,370,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p6,-2742.4463812500017,8.904003492355347,-77.52791768188476,0.0,123.14488588867196,29.329185104370147,21,PN05,SLS - Variable Actions (Env.)
371,371,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C21p6,-2755.851928125001,8.904003492355347,-77.52791768188476,0.0,84.38094333496096,24.877182351684542,21,PN05,SLS - Variable Actions (Env.)
372,372,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C22p1,-3946.296869140625,-10.637940452575684,-37.94333829498291,0.0,155.57789379882811,-7.656418884277344,22,PN05,SLS - Quasi-permanent (Env.)
373,373,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C22p1,-3959.702416015625,-10.637940452575684,-37.94333829498291,0.0,136.60622009277344,-2.337447021484375,22,PN05,SLS - Quasi-permanent (Env.)
374,374,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C22p2,-4051.326701171875,-10.684734651565552,-40.11801587677002,0.0,188.85226416015627,-7.005251373291016,22,PN05,SLS - Quasi-permanent (Env.)
375,375,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C22p2,-4064.732248046875,-10.684734651565552,-40.11801587677002,0.0,168.7932703857422,-1.6628828735351562,22,PN05,SLS - Quasi-permanent (Env.)
376,376,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p1,-3819.772912089843,159.06840297052378,-94.72314685714724,0.0,81.19406302246102,430.5330851779176,23,PN05,ULS - Set A/B - Variable Actions (Env.)
377,377,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p1,-3837.870400371093,159.06840297052378,-94.72314685714724,0.0,33.83247317993164,350.99886413208003,23,PN05,ULS - Set A/B - Variable Actions (Env.)
378,378,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p2,-1000.5597869140634,156.79793300996778,-93.02203370880126,0.0,-15.972513117675788,403.1509510884093,23,PN05,ULS - Set A/B - Variable Actions (Env.)
379,379,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p2,-1013.2950564453134,156.79793300996778,-93.02203370880126,0.0,-62.483521126708894,324.7519651231383,23,PN05,ULS - Set A/B - Variable Actions (Env.)
380,380,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p3,-5303.296126669922,38.42668174493789,-77.33398973648072,0.0,182.04619505371096,115.2159354037476,23,PN05,ULS - Set A/B - Variable Actions (Env.)
381,381,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p3,-5321.393614951172,38.42668174493789,-77.33398973648072,0.0,143.37919654663082,96.00259056762695,23,PN05,ULS - Set A/B - Variable Actions (Env.)
382,382,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p4,-2154.72203336914,35.8948901004219,-75.15695749999999,0.0,68.58079614501948,84.60968434402469,23,PN05,ULS - Set A/B - Variable Actions (Env.)
383,383,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p4,-2167.45730290039,35.8948901004219,-75.15695749999999,0.0,31.00232318725588,66.66223574447628,23,PN05,ULS - Set A/B - Variable Actions (Env.)
384,384,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p5,-3622.307280761717,18.150195366458885,-117.36325879776,0.0,128.0416313916017,54.716772191467285,23,PN05,ULS - Set A/B - Variable Actions (Env.)
385,385,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p5,-3640.404769042967,18.150195366458885,-117.36325879776,0.0,69.36001585571282,45.641672521362345,23,PN05,ULS - Set A/B - Variable Actions (Env.)
386,386,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p6,-1208.4596948828116,16.20883334108353,-116.19562240478513,0.0,50.259079860839584,31.354696965484617,23,PN05,ULS - Set A/B - Variable Actions (Env.)
387,387,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C23p6,-1221.1949644140616,16.20883334108353,-116.19562240478513,0.0,-7.83871292358404,23.25027824264526,23,PN05,ULS - Set A/B - Variable Actions (Env.)
388,388,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p1,-2786.6366391210936,135.7169865814209,-79.35053302764891,0.0,51.31178758789075,364.22561125,24,PN05,ULS - Set C - Variable Actions (Env.)
389,389,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p1,-2800.0421859960934,135.7169865814209,-79.35053302764891,0.0,11.636512246093943,296.3671015393066,24,PN05,ULS - Set C - Variable Actions (Env.)
390,390,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p2,-1828.558571542968,134.724590226059,-79.93756131134033,0.0,30.979966259765582,353.4300131994629,24,PN05,ULS - Set C - Variable Actions (Env.)
391,391,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p2,-1841.964118417968,134.724590226059,-79.93756131134033,0.0,-8.988808945312398,286.06770134643546,24,PN05,ULS - Set C - Variable Actions (Env.)
392,392,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p3,-4047.5756498339847,33.33451723388672,-64.59446403442384,0.0,136.94121883789066,96.61902008178714,24,PN05,ULS - Set C - Variable Actions (Env.)
393,393,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p3,-4060.981196708985,33.33451723388672,-64.59446403442384,0.0,104.64398704833992,79.95175806274418,24,PN05,ULS - Set C - Variable Actions (Env.)
394,394,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p4,-2807.25358944336,32.11924337425232,-64.77028070861816,0.0,102.61018556152342,83.06128734130861,24,PN05,ULS - Set C - Variable Actions (Env.)
395,395,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p4,-2820.65913631836,32.11924337425232,-64.77028070861816,0.0,70.22505535888672,67.00166271972658,24,PN05,ULS - Set C - Variable Actions (Env.)
396,396,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p5,-2631.3937088867187,16.279688156433103,-98.17850152557372,0.0,91.78078694335947,45.81840205322269,24,PN05,ULS - Set C - Variable Actions (Env.)
397,397,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p5,-2644.799255761719,16.279688156433103,-98.17850152557372,0.0,42.69155773437512,37.67855604003908,24,PN05,ULS - Set C - Variable Actions (Env.)
398,398,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p6,-2018.16120013672,15.56790056632996,-99.219286590271,0.0,87.96968545898451,38.43760270874024,24,PN05,ULS - Set C - Variable Actions (Env.)
399,399,116,models\South Pier - Pilecap (100% Design)_+Fy+Fz.gwb,C24p6,-2031.56674701172,15.56790056632996,-99.219286590271,0.0,38.360054824218736,30.65365064453124,24,PN05,ULS - Set C - Variable Actions (Env.)
400,400,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p1,-943.3127927490236,89.76808971061706,-49.40565260162352,0.0,-204.76999024658207,269.48007289733886,21,PN10,SLS - Variable Actions (Env.)
401,401,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p1,-956.718341333008,89.76808971061706,-5.71815158843993,0.0,-218.6915797973633,224.59601918106085,21,PN10,SLS - Variable Actions (Env.)
402,402,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p2,-1113.0184083496094,91.4020739616394,-58.26304547576903,0.0,-276.64998880615235,271.5415589019775,21,PN10,SLS - Variable Actions (Env.)
403,403,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p2,-1126.423956933594,91.4020739616394,-14.575544462585448,0.0,-295.00028109130864,225.84051257743835,21,PN10,SLS - Variable Actions (Env.)
404,404,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p3,59.234076782226445,12.792231251144411,12.71341740570068,0.0,-310.48704793701177,52.56468778991698,21,PN10,SLS - Variable Actions (Env.)
405,405,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p3,45.82852819824208,12.792231251144411,56.40091841888428,0.0,-293.3491041137696,46.16857305374143,21,PN10,SLS - Variable Actions (Env.)
406,406,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p4,-141.48879658203117,14.652857168579104,1.2898266311645474,0.0,-403.36591173095707,53.363422048950206,21,PN10,SLS - Variable Actions (Env.)
407,407,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p4,-154.89434516601557,14.652857168579104,44.977327644348144,0.0,-391.9397619506837,46.03699389839171,21,PN10,SLS - Variable Actions (Env.)
408,408,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p5,596.0254195556641,12.560437884140017,48.12407278900146,0.0,-380.742083972168,45.12289449157716,21,PN10,SLS - Variable Actions (Env.)
409,409,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p5,582.6198709716798,12.560437884140017,91.81157380218508,0.0,-345.89881754150394,38.842674731445314,21,PN10,SLS - Variable Actions (Env.)
410,410,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p6,451.2605527832032,14.005754792022705,41.22816072540283,0.0,-436.5934564086915,48.041457693481455,21,PN10,SLS - Variable Actions (Env.)
411,411,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p6,437.85500419921885,14.005754792022705,84.91566173858644,0.0,-405.1981381469727,41.03858147315979,21,PN10,SLS - Variable Actions (Env.)
412,412,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p1,564.2899444580079,-28.70564835357666,29.207053031921387,0.0,-414.433751159668,-65.76102461242677,22,PN10,SLS - Quasi-permanent (Env.)
413,413,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p1,550.8843958740234,-28.70564835357666,71.3945540084839,0.0,-389.423987487793,-51.40819509887695,22,PN10,SLS - Quasi-permanent (Env.)
414,414,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p2,487.1126057128906,-27.763399465560912,26.95501490020752,0.0,-432.7211006469727,-60.54999623107911,22,PN10,SLS - Quasi-permanent (Env.)
415,415,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p2,473.7070571289063,-27.763399465560912,69.14251587677002,0.0,-408.83734735107424,-46.668292636871335,22,PN10,SLS - Quasi-permanent (Env.)
416,416,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p1,-1947.46966204956,175.90708709115978,-69.85019549461367,0.0,21.09509710021973,516.4052097270203,23,PN10,ULS - Set A/B - Variable Actions (Env.)
417,417,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p1,-1965.567152637939,175.90708709115978,-27.7470695174408,0.0,-3.4378500482178063,428.4516447492981,23,PN10,ULS - Set A/B - Variable Actions (Env.)
418,418,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p2,-1973.1799656079093,178.6857988565445,-92.51150577186584,0.0,-163.9872233782959,509.2346841822814,23,PN10,ULS - Set A/B - Variable Actions (Env.)
419,419,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p2,-1985.9152367626943,178.6857988565445,-50.40837979469299,0.0,-199.850819940796,419.8917631951904,23,PN10,ULS - Set A/B - Variable Actions (Env.)
420,420,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p3,-199.2368204577642,43.55037406656264,35.42886572914124,0.0,-172.53414569763189,143.19778820297245,23,PN10,ULS - Set A/B - Variable Actions (Env.)
421,421,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p3,-217.33431104614283,43.55037406656264,77.53199170631409,0.0,-144.427531124878,121.4225984408569,23,PN10,ULS - Set A/B - Variable Actions (Env.)
422,422,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p4,-256.99885795410165,46.562547990722656,10.097747554855353,0.0,-379.4730053485107,134.68883699050906,23,PN10,ULS - Set A/B - Variable Actions (Env.)
423,423,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p4,-269.7341291088869,46.562547990722656,52.2008735320282,0.0,-364.0319611395264,111.40755925247193,23,PN10,ULS - Set A/B - Variable Actions (Env.)
424,424,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p5,612.2866169738763,43.99466458024978,90.5853483469391,0.0,-272.8182760687256,133.93273887985228,23,PN10,ULS - Set A/B - Variable Actions (Env.)
425,425,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p5,594.1891263854977,43.99466458024978,132.68847432411195,0.0,-217.1334408831788,111.93540507797236,23,PN10,ULS - Set A/B - Variable Actions (Env.)
426,426,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p6,628.7825584936521,46.45695836086273,71.29561527915956,0.0,-430.3640419378662,128.28413217178343,23,PN10,ULS - Set A/B - Variable Actions (Env.)
427,427,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p6,616.047287338867,46.45695836086273,113.3987412563324,0.0,-384.32407122497546,105.05564976585389,23,PN10,ULS - Set A/B - Variable Actions (Env.)
428,428,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p1,-1496.36519081543,144.14699988143923,-72.55109027252196,0.0,-124.1475099829102,420.51060887023937,24,PN10,ULS - Set C - Variable Actions (Env.)
429,429,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p1,-1509.7707393994149,144.14699988143923,-28.638589253845204,0.0,-149.5855826879883,348.4370899473572,24,PN10,ULS - Set C - Variable Actions (Env.)
430,430,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p2,-1690.046568012695,145.9518562527466,-83.45950288604737,0.0,-212.8219390063477,421.49151503417966,24,PN10,ULS - Set C - Variable Actions (Env.)
431,431,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p2,-1703.4521165966792,145.9518562527466,-39.54700186737061,0.0,-243.71421807861336,348.5155692863463,24,PN10,ULS - Set C - Variable Actions (Env.)
432,432,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p3,-13.01769305175764,31.829079425201417,16.810917589416512,0.0,-288.3147303686523,103.8056886340332,24,PN10,ULS - Set C - Variable Actions (Env.)
433,433,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p3,-26.423241635742247,31.829079425201417,60.72341860809326,0.0,-269.0717876708986,87.8911502015686,24,PN10,ULS - Set C - Variable Actions (Env.)
434,434,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p4,-234.0644496655272,33.831548186454775,3.613950723876962,0.0,-395.6888238330078,103.63386499084474,24,PN10,ULS - Set C - Variable Actions (Env.)
435,435,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p4,-247.46999824951183,33.831548186454775,47.52645174255371,0.0,-383.0443645751954,86.718088809433,24,PN10,ULS - Set C - Variable Actions (Env.)
436,436,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p5,668.9455396728517,32.13562184906006,63.03696414276123,0.0,-373.2557077416992,95.86176669494628,24,PN10,ULS - Set C - Variable Actions (Env.)
437,437,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p5,655.539991088867,32.13562184906006,106.94946516143798,0.0,-330.8997394848633,79.79395619140622,24,PN10,ULS - Set C - Variable Actions (Env.)
438,438,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p6,510.9969894677735,33.6724045463562,54.99078201507567,0.0,-438.53557285400393,98.14370208801266,24,PN10,ULS - Set C - Variable Actions (Env.)
439,439,107,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p6,497.5914408837889,33.6724045463562,98.90328303375244,0.0,-400.2027010131836,81.30749812347412,24,PN10,ULS - Set C - Variable Actions (Env.)
440,440,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p1,-7116.285498535156,147.5878483520508,251.68947811431883,0.0,-317.1953235626221,572.1727918945312,21,PN09,SLS - Variable Actions (Env.)
441,441,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p1,-7129.691046875,147.5878483520508,251.68947811431883,0.0,-191.35061825561525,498.3788829101563,21,PN09,SLS - Variable Actions (Env.)
442,442,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p2,-6148.530238378907,139.45520445098876,245.0100970718384,0.0,-393.4727457305908,518.4369176757813,21,PN09,SLS - Variable Actions (Env.)
443,443,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p2,-6161.935786718751,139.45520445098876,245.0100970718384,0.0,-270.96773229370115,448.7093320312501,21,PN09,SLS - Variable Actions (Env.)
444,444,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p3,-7093.493146875001,76.89576833953856,302.475221836853,0.0,-393.3682393096924,385.9933247070312,21,PN09,SLS - Variable Actions (Env.)
445,445,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p3,-7106.898695214844,76.89576833953856,302.475221836853,0.0,-242.1306701354981,347.545451953125,21,PN09,SLS - Variable Actions (Env.)
446,446,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p4,-5823.6559890625,66.11860146636963,293.8447610244752,0.0,-491.8356248565674,314.62030410156257,21,PN09,SLS - Variable Actions (Env.)
447,447,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p4,-5837.061537402344,66.11860146636963,293.8447610244752,0.0,-344.91328583374025,281.5610124511719,21,PN09,SLS - Variable Actions (Env.)
448,448,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p5,-7004.358669628906,83.32298183898926,331.4634936050415,0.0,-446.6815963653565,408.568589453125,21,PN09,SLS - Variable Actions (Env.)
449,449,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p5,-7017.76421796875,83.32298183898926,331.4634936050415,0.0,-280.9498998962402,366.907110546875,21,PN09,SLS - Variable Actions (Env.)
450,450,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p6,-6265.875044628906,77.1930963104248,326.2733797805787,0.0,-506.014454763794,368.1911487792969,21,PN09,SLS - Variable Actions (Env.)
451,451,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p6,-6279.28059296875,77.1930963104248,326.2733797805787,0.0,-342.8778169372558,329.59461147460934,21,PN09,SLS - Variable Actions (Env.)
452,452,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p1,-5668.930183105469,27.233409408569337,308.35972035217287,0.0,-486.6608914337159,218.9147087402344,22,PN09,SLS - Quasi-permanent (Env.)
453,453,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p1,-5682.335731445312,27.233409408569337,308.35972035217287,0.0,-332.48107247924804,205.2980095214844,22,PN09,SLS - Quasi-permanent (Env.)
454,454,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p2,-5459.492942871094,25.832968521118165,306.6841898956299,0.0,-506.21304951477055,210.55111328125,22,PN09,SLS - Quasi-permanent (Env.)
455,455,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C22p2,-5472.898491210937,25.832968521118165,306.6841898956299,0.0,-352.8709989929199,197.6346337890625,22,PN09,SLS - Quasi-permanent (Env.)
456,456,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p1,-9648.924320014648,249.78618540512088,222.87107963157655,0.0,-99.80971936202998,912.9356188830568,23,PN09,ULS - Set A/B - Variable Actions (Env.)
457,457,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p1,-9667.021810273436,249.78618540512088,222.87107963157655,0.0,11.62580413543708,788.0425516479492,23,PN09,ULS - Set A/B - Variable Actions (Env.)
458,458,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p2,-6722.019238823242,227.08481404800415,205.54394635719305,0.0,-294.7023782084656,760.6881002001953,23,PN09,ULS - Set A/B - Variable Actions (Env.)
459,459,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p2,-6734.754509746093,227.08481404800415,205.54394635719305,0.0,-191.93043475982665,647.1457154101562,23,PN09,ULS - Set A/B - Variable Actions (Env.)
460,460,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p3,-9390.839340859377,126.88001878105165,308.9900232709504,0.0,-243.12112687789923,584.443630357666,23,PN09,ULS - Set A/B - Variable Actions (Env.)
461,461,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p3,-9408.936831118164,126.88001878105165,308.9900232709504,0.0,-88.62616164215086,521.003635913086,23,PN09,ULS - Set A/B - Variable Actions (Env.)
462,462,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p4,-6149.274772285156,101.42282324943544,289.630911831894,0.0,-461.1078718937684,413.81348051269526,23,PN09,ULS - Set A/B - Variable Actions (Env.)
463,463,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p4,-6162.010043208008,101.42282324943544,289.630911831894,0.0,-316.2924597610474,363.10208050292977,23,PN09,ULS - Set A/B - Variable Actions (Env.)
464,464,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p5,-9383.82228376465,138.44027254867555,354.1089453392793,0.0,-317.1426933366394,626.5313901916504,23,PN09,ULS - Set A/B - Variable Actions (Env.)
465,465,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p5,-9401.919774023438,138.44027254867555,354.1089453392793,0.0,-140.08826334014884,557.3112706420898,23,PN09,ULS - Set A/B - Variable Actions (Env.)
466,466,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p6,-6851.477478041992,119.18738693161012,339.3399585102082,0.0,-482.9275952592469,497.2801792041016,23,PN09,ULS - Set A/B - Variable Actions (Env.)
467,467,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C23p6,-6864.212748964844,119.18738693161012,339.3399585102082,0.0,-313.2576623623657,437.6864984082032,23,PN09,ULS - Set A/B - Variable Actions (Env.)
468,468,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p1,-7836.892580361328,205.1081132810974,233.83045164886477,0.0,-248.6159935992432,742.419588613281,24,PN09,ULS - Set C - Variable Actions (Env.)
469,469,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p1,-7850.298128701172,205.1081132810974,233.83045164886477,0.0,-131.70079887329103,639.8655546337891,24,PN09,ULS - Set C - Variable Actions (Env.)
470,470,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p2,-6626.684595048829,194.8501388569641,225.5910101351928,0.0,-342.6358673443605,674.5088514648436,24,PN09,ULS - Set C - Variable Actions (Env.)
471,471,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p2,-6640.090143388673,194.8501388569641,225.5910101351928,0.0,-229.84039079223624,577.083804111328,24,PN09,ULS - Set C - Variable Actions (Env.)
472,472,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p3,-7620.510667475584,100.82630477622985,306.9243601655579,0.0,-370.0751986199951,463.7635794824219,24,PN09,ULS - Set C - Variable Actions (Env.)
473,473,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p3,-7633.916215815428,100.82630477622985,306.9243601655579,0.0,-216.613051784668,413.3504397778321,24,PN09,ULS - Set C - Variable Actions (Env.)
474,474,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p4,-6141.012863295899,88.2092602623749,296.9495392848205,0.0,-483.855691395874,380.1162518652343,24,PN09,ULS - Set C - Variable Actions (Env.)
475,475,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p4,-6154.418411635743,88.2092602623749,296.9495392848205,0.0,-335.3809617993164,336.0116324267578,24,PN09,ULS - Set C - Variable Actions (Env.)
476,476,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p5,-7602.403459033202,110.37567772140504,344.7440421786499,0.0,-432.9965485601807,498.4073470214844,24,PN09,ULS - Set C - Variable Actions (Env.)
477,477,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p5,-7615.809007373046,110.37567772140504,344.7440421786499,0.0,-260.6245764318848,443.2195232177734,24,PN09,ULS - Set C - Variable Actions (Env.)
478,478,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p6,-6727.529238486329,103.04904234542848,338.6793769180298,0.0,-502.2889412847899,450.0406917675781,24,PN09,ULS - Set C - Variable Actions (Env.)
479,479,108,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C24p6,-6740.934786826172,103.04904234542848,338.6793769180298,0.0,-332.9493035998534,398.5161827441406,24,PN09,ULS - Set C - Variable Actions (Env.)
480,480,109,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p1,-8237.411077099609,130.57468686218263,243.24015420722964,0.0,-179.3291996093751,471.9377922973633,21,PN07,SLS - Variable Actions (Env.)
481,481,109,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p1,-8250.816625927735,130.57468686218263,243.24015420722964,0.0,-57.70912263183599,406.65045527343744,21,PN07,SLS - Variable Actions (Env.)
482,482,109,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p2,-6923.926167541503,125.10872828979493,246.48792937889095,0.0,-314.8391037597657,433.90550294189455,21,PN07,SLS - Variable Actions (Env.)
483,483,109,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p2,-6937.331716369628,125.10872828979493,246.48792937889095,0.0,-191.59514353027348,371.3511454345704,21,PN07,SLS - Variable Actions (Env.)
484,484,109,models\South Pier - Pilecap (100% Design)_+Fy-Fz.gwb,C21p3,-8798.274954858398,60.425753170776375,271.16794511070253,0.0,-157.24997739257816,289.1364213500977,21,PN07,SLS - Variable Actions (Env.)
