Fx,Mres,Fres,elementIndex,modelName,combCase
-136.6915536865238,104.79682356032363,182.08728092006336,135,models\NP model_04g 20 v spring.gwb,C04
-140.2702695068363,148.9471120702421,182.08728092006336,135,models\NP model_04g 20 v spring.gwb,C04
198.69719478759777,140.20854063325345,141.18944295804985,135,models\NP model_04g 20 v spring.gwb,C05
195.11847896728526,175.4765027783294,141.18944295804985,135,models\NP model_04g 20 v spring.gwb,C05
80.07392095947255,82.06943259358815,140.05464702827655,135,models\NP model_04g 20 v spring.gwb,C06
76.49520513916003,116.96343654331078,140.05464702827655,135,models\NP model_04g 20 v spring.gwb,C06
1003.227403540039,113.5434181726321,177.6608809864268,135,models\NP model_04g 20 v spring.gwb,C07
999.6486877197265,156.49203465419106,177.6608809864268,135,models\NP model_04g 20 v spring.gwb,C07
901.3619433837889,78.21170882467337,176.3905871446138,135,models\NP model_04g 20 v spring.gwb,C08
897.7832275634764,120.53643276334677,176.3905871446138,135,models\NP model_04g 20 v spring.gwb,C08
213.539462890625,47.830990377484284,113.85061709491185,135,models\NP model_04g 20 v spring.gwb,C09
209.9607470703125,74.9549141301086,113.85061709491185,135,models\NP model_04g 20 v spring.gwb,C09
188.69134375000002,47.21078363483041,113.48964039401696,135,models\NP model_04g 20 v spring.gwb,C10
185.1126279296875,74.12224654260203,113.48964039401696,135,models\NP model_04g 20 v spring.gwb,C10
-0.22517909789970145,172.24618021344895,279.1662929021131,135,models\NP model_04g 20 v spring.gwb,C11
-5.056445455321577,236.1176716430006,279.1662929021131,135,models\NP model_04g 20 v spring.gwb,C11
204.937670823975,88.60090685735476,280.14136173980955,135,models\NP model_04g 20 v spring.gwb,C12
201.53789079467813,157.22546148608467,280.14136173980955,135,models\NP model_04g 20 v spring.gwb,C12
347.9204999261475,134.71420874028976,204.37372857022066,135,models\NP model_04g 20 v spring.gwb,C13
343.08923356872566,185.29801380222898,204.37372857022066,135,models\NP model_04g 20 v spring.gwb,C13
584.7160657659919,45.067915335523296,207.3378514706853,135,models\NP model_04g 20 v spring.gwb,C14
581.3162857366949,95.74623969151321,207.3378514706853,135,models\NP model_04g 20 v spring.gwb,C14
1575.0809764294443,102.09972634899881,260.4091178318156,135,models\NP model_04g 20 v spring.gwb,C15
1570.2497100720225,166.64446839423144,260.4091178318156,135,models\NP model_04g 20 v spring.gwb,C15
1727.586750101319,42.0285851045431,262.4953143198719,135,models\NP model_04g 20 v spring.gwb,C16
1724.1869700720222,98.26894291649978,262.4953143198719,135,models\NP model_04g 20 v spring.gwb,C16
-5232.571322436524,53.837769265631835,168.1464942572285,135,models\NP model_04g 20 v spring.gwb,C20
-5236.1500382568365,14.16902353325989,168.1464942572285,135,models\NP model_04g 20 v spring.gwb,C20
-4301.623034155274,53.08612273063172,159.67244949766283,135,models\NP model_04g 20 v spring.gwb,C21
-4305.201749975587,18.58457188410291,159.67244949766283,135,models\NP model_04g 20 v spring.gwb,C21
-5330.877785681153,55.30931608670998,115.47859813864214,135,models\NP model_04g 20 v spring.gwb,C22
-5334.456501501465,34.68392808203873,115.47859813864214,135,models\NP model_04g 20 v spring.gwb,C22
-4173.427059509278,52.74732816248863,101.3513715810888,135,models\NP model_04g 20 v spring.gwb,C23
-4177.00577532959,31.847262217266213,101.3513715810888,135,models\NP model_04g 20 v spring.gwb,C23
-5572.014539428711,85.40126763410976,137.67977298433738,135,models\NP model_04g 20 v spring.gwb,C24
-5575.593255249024,67.56997443344889,137.67977298433738,135,models\NP model_04g 20 v spring.gwb,C24
-4903.567249584961,86.09364458990382,127.87192396543588,135,models\NP model_04g 20 v spring.gwb,C25
-4907.145965405273,67.58549007757915,127.87192396543588,135,models\NP model_04g 20 v spring.gwb,C25
-3933.869740234375,106.10612356354832,69.37558451497365,135,models\NP model_04g 20 v spring.gwb,C26
-3937.4484560546875,96.29581996270483,69.37558451497365,135,models\NP model_04g 20 v spring.gwb,C26
-3918.707359375,105.62395994398113,69.21427942974955,135,models\NP model_04g 20 v spring.gwb,C27
-3922.2860751953126,95.68510019082537,69.21427942974955,135,models\NP model_04g 20 v spring.gwb,C27
-6884.277041480714,108.48206631268557,259.68616461082394,135,models\NP model_04g 20 v spring.gwb,C28
-6889.108307838135,44.497930055121756,259.68616461082394,135,models\NP model_04g 20 v spring.gwb,C28
-4682.164441558838,77.68834618474132,240.19576979555524,135,models\NP model_04g 20 v spring.gwb,C29
-4685.564221588135,28.877632156511634,240.19576979555524,135,models\NP model_04g 20 v spring.gwb,C29
-6852.065112456667,121.02504531127467,166.4841443955448,135,models\NP model_04g 20 v spring.gwb,C30
-6856.896378814088,89.56383089248429,166.4841443955448,135,models\NP model_04g 20 v spring.gwb,C30
-4439.095796616821,87.229822004039,137.43796526263833,135,models\NP model_04g 20 v spring.gwb,C31
-4442.495576646118,59.03137218318058,137.43796526263833,135,models\NP model_04g 20 v spring.gwb,C31
-7351.49187782837,159.63860431947865,202.4859532736807,135,models\NP model_04g 20 v spring.gwb,C32
-7356.3231441857915,131.51852661651938,202.4859532736807,135,models\NP model_04g 20 v spring.gwb,C32
-5456.3833541564945,132.7584179837675,174.15945874198513,135,models\NP model_04g 20 v spring.gwb,C33
-5459.783134185791,106.65482520571187,174.15945874198513,135,models\NP model_04g 20 v spring.gwb,C33
1078.5691931396482,91.81639204677381,132.03664337422796,135,models\NP model_04g 20 v spring.gwb,C34
1074.9904773193357,107.69084734674513,132.03664337422796,135,models\NP model_04g 20 v spring.gwb,C34
855.2248564208983,92.69606355937333,130.0012283057443,135,models\NP model_04g 20 v spring.gwb,C35
851.6461406005858,98.6758539694994,130.0012283057443,135,models\NP model_04g 20 v spring.gwb,C35
833.5180122436522,92.49021006695897,122.14583499447201,135,models\NP model_04g 20 v spring.gwb,C36
829.9392964233397,105.45353495819826,122.14583499447201,135,models\NP model_04g 20 v spring.gwb,C36
621.7094884155271,77.88226295510528,120.36080441504294,135,models\NP model_04g 20 v spring.gwb,C37
618.1307725952146,79.41383553895045,120.36080441504294,135,models\NP model_04g 20 v spring.gwb,C37
1521.8224378662107,54.758816274635606,164.86511077355283,135,models\NP model_04g 20 v spring.gwb,C38
1518.2437220458983,78.56875305721324,164.86511077355283,135,models\NP model_04g 20 v spring.gwb,C38
1354.0516339599608,44.45996717800452,163.12867533073907,135,models\NP model_04g 20 v spring.gwb,C39
1350.472918139648,58.19786276813474,163.12867533073907,135,models\NP model_04g 20 v spring.gwb,C39
283.551142578125,47.6580410264033,114.26393694316556,135,models\NP model_04g 20 v spring.gwb,C40
279.9724267578125,67.5340501584346,114.26393694316556,135,models\NP model_04g 20 v spring.gwb,C40
257.5359296875,47.45076428123094,113.89727876779077,135,models\NP model_04g 20 v spring.gwb,C41
253.9572138671875,67.03425463257784,113.89727876779077,135,models\NP model_04g 20 v spring.gwb,C41
1460.844004625244,90.39636824568161,200.96694779416177,135,models\NP model_04g 20 v spring.gwb,C42
1456.0127382678222,114.56966989846768,200.96694779416177,135,models\NP model_04g 20 v spring.gwb,C42
1636.0696494689948,140.2295599407482,205.8108096194753,135,models\NP model_04g 20 v spring.gwb,C43
1632.6698694396978,133.54967851476403,205.8108096194753,135,models\NP model_04g 20 v spring.gwb,C43
1005.9909551715082,78.3845944624464,172.70292005542566,135,models\NP model_04g 20 v spring.gwb,C44
1001.1596888140863,106.67649702953514,172.70292005542566,135,models\NP model_04g 20 v spring.gwb,C44
1210.169265151978,87.54983427486273,177.5877436368552,135,models\NP model_04g 20 v spring.gwb,C45
1206.769485122681,72.03282375905403,177.5877436368552,135,models\NP model_04g 20 v spring.gwb,C45
2106.4893978869627,29.10450005000678,239.3781388631612,135,models\NP model_04g 20 v spring.gwb,C46
2101.6581315295407,82.02540059819731,239.3781388631612,135,models\NP model_04g 20 v spring.gwb,C46
2233.035407886963,56.83098534972755,242.275587651964,135,models\NP model_04g 20 v spring.gwb,C47
2229.6356278576663,28.67520765860289,242.275587651964,135,models\NP model_04g 20 v spring.gwb,C47
-4162.104787329102,243.01434009296727,66.61357141734925,135,models\NP model_04g 20 v spring.gwb,C48
-4165.683503149415,256.48231512137704,66.61357141734925,135,models\NP model_04g 20 v spring.gwb,C48
-3309.7066240478516,209.25416005424188,55.82450902247948,135,models\NP model_04g 20 v spring.gwb,C49
-3313.285339868164,221.98986910525574,55.82450902247948,135,models\NP model_04g 20 v spring.gwb,C49
-4696.056968225097,232.59887585169412,73.2061805502862,135,models\NP model_04g 20 v spring.gwb,C50
-4699.63568404541,230.76448356496968,73.2061805502862,135,models\NP model_04g 20 v spring.gwb,C50
-3631.791492053223,192.49801738359372,53.6782550506504,135,models\NP model_04g 20 v spring.gwb,C51
-3635.3702078735355,190.21468054709374,53.6782550506504,135,models\NP model_04g 20 v spring.gwb,C51
-5053.41950510254,219.75480004366142,106.08762531762692,135,models\NP model_04g 20 v spring.gwb,C52
-5056.998220922852,220.3858145473562,106.08762531762692,135,models\NP model_04g 20 v spring.gwb,C52
-4450.877559008789,193.44150605478097,94.6646404017699,135,models\NP model_04g 20 v spring.gwb,C53
-4454.456274829102,193.71229050610924,94.6646404017699,135,models\NP model_04g 20 v spring.gwb,C53
-3863.858060546875,134.63041210144107,69.75554776883314,135,models\NP model_04g 20 v spring.gwb,C54
-3867.4367763671876,124.46748406196888,69.75554776883314,135,models\NP model_04g 20 v spring.gwb,C54
-3849.8627734375,133.6706512008944,69.5894000487838,135,models\NP model_04g 20 v spring.gwb,C55
-3853.4414892578125,123.41029182820299,69.5894000487838,135,models\NP model_04g 20 v spring.gwb,C55
-5423.2078577575685,286.957758340835,114.17175600556024,135,models\NP model_04g 20 v spring.gwb,C56
-5428.03912411499,313.7180735383263,114.17175600556024,135,models\NP model_04g 20 v spring.gwb,C56
-3251.032462913818,251.5115366533987,97.91375646391481,135,models\NP model_04g 20 v spring.gwb,C57
-3254.432242943115,275.96197856224745,97.91375646391481,135,models\NP model_04g 20 v spring.gwb,C57
-6193.994657211305,254.1078473188841,98.75089261022107,135,models\NP model_04g 20 v spring.gwb,C58
-6198.8259235687265,254.76500474445896,98.75089261022107,135,models\NP model_04g 20 v spring.gwb,C58
-3813.642597230835,212.09152327525283,56.59982864227721,135,models\NP model_04g 20 v spring.gwb,C59
-3817.0423772601316,212.60756454870324,56.59982864227721,135,models\NP model_04g 20 v spring.gwb,C59
-6820.083456370851,246.59234813849994,153.15406884441327,135,models\NP model_04g 20 v spring.gwb,C60
-6824.914722728273,250.86567857647506,153.15406884441327,135,models\NP model_04g 20 v spring.gwb,C60
-4950.934696370849,211.51972878340325,120.2758532898382,135,models\NP model_04g 20 v spring.gwb,C61
-4954.334476400147,216.34745169035492,120.2758532898382,135,models\NP model_04g 20 v spring.gwb,C61
137.2341318640129,187.1651245115071,227.2123339040984,135,models\NP model_04g 20 v spring.gwb,C65
133.65541604370043,241.9783765734568,227.2123339040984,135,models\NP model_04g 20 v spring.gwb,C65
1.546061824951088,130.45904858419627,226.34351063723582,135,models\NP model_04g 20 v spring.gwb,C66
-2.032653995361412,185.55891515458237,226.34351063723582,135,models\NP model_04g 20 v spring.gwb,C66
