Fx,Mres,Fres,elementIndex,modelName,combCase
-6722.775685585938,1833.6199626298744,186.88046736050043,107,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6748.514341835938,1976.159137061766,186.88046736050043,107,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-5916.874035195313,1639.9783769393496,188.70568899929302,107,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-5942.6126914453125,1795.2987962876093,188.70568899929302,107,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7056.280290742188,1457.6769640605926,181.81432892772813,108,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-7082.018946992188,1292.2772482778948,181.81432892772813,108,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-5937.451237226564,1231.9590190461583,133.1952688069881,108,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-5963.189893476565,1112.4154566761904,133.1952688069881,108,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6859.434665058595,1774.2576127092602,232.81392365089877,108,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-6885.173321308595,1547.7058967933128,232.81392365089877,108,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5488.614337207032,1478.5715012869434,173.5137383719404,108,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5514.3529934570315,1309.9790014895382,173.5137383719404,108,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6748.538816992188,1976.159033842789,257.6599714586047,108,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6774.277473242188,1725.245374971723,257.6599714586047,108,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-5942.630607851562,1795.298669864745,221.48675983454365,108,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-5968.369264101562,1579.858500412344,221.48675983454365,108,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7082.00039239258,1292.2771287613914,299.81194282304534,109,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-7107.739048642579,995.8967807025832,299.81194282304534,109,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-5963.175647626953,1112.415288516036,246.94614057358407,109,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-5988.914303876953,868.0171355023143,246.94614057358407,109,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6885.149973364258,1547.7058151341091,371.2168421559229,109,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-6910.888629614257,1177.6941314574287,371.2168421559229,109,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5514.332753325195,1309.9789063138614,303.21823856173194,109,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5540.0714095751955,1007.605450953973,303.21823856173194,109,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6774.2508432519535,1725.2452839770922,412.98394757606644,109,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6799.989499501953,1313.5422852883264,412.98394757606644,109,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-5968.349333486328,1579.8584862127473,371.39716792115513,109,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-5994.087989736328,1209.5454984963283,371.39716792115513,109,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7107.751358632813,995.8967308657693,317.35295593832836,110,models\SP model_15_+Fy_-Fz_LB.gwb,C15
