,Fx,Mres,Fres,elementIndex,modelName,combCase
650,-3724.2542998046874,11.877590308906946,5.285334008661401,248,models\SP model_03_+Fy_-Fz.gwb,C08
651,-3749.9929560546875,10.403054173744472,5.285334008661401,248,models\SP model_03_+Fy_-Fz.gwb,C08
652,-3822.9407998046877,10.967603302909675,5.714971204499643,249,models\SP model_03_+Fy_-Fz.gwb,C07
653,-3848.6794560546878,5.397403911932871,5.714971204499643,249,models\SP model_03_+Fy_-Fz.gwb,C07
654,-3749.9919716796876,10.403057110144712,5.38695864103737,249,models\SP model_03_+Fy_-Fz.gwb,C08
655,-3775.7306279296877,5.159611843568613,5.38695864103737,249,models\SP model_03_+Fy_-Fz.gwb,C08
656,-3848.6769638671876,5.39739798984588,5.397400169279429,250,models\SP model_03_+Fy_-Fz.gwb,C07
657,-3874.4156201171877,2.8373550042828882e-06,5.397400169279429,250,models\SP model_03_+Fy_-Fz.gwb,C07
658,-3775.7279951171877,5.159606301853833,5.1596072929956165,250,models\SP model_03_+Fy_-Fz.gwb,C08
659,-3801.4666513671878,2.312315869955571e-06,5.1596072929956165,250,models\SP model_03_+Fy_-Fz.gwb,C08
669,-5325.48009375,1349.1199818409063,30.398981965940408,322,models\SP model_03_+Fy_-Fz.gwb,C07
680,-2376.735171875,321.84263830361266,38.21530734162978,99,models\SP model_03_-Fy_+Fz.gwb,C07
681,-2402.4738203125003,283.6783424095626,38.21530734162978,99,models\SP model_03_-Fy_+Fz.gwb,C07
682,-2380.888962890625,337.413114773491,38.49127904757867,99,models\SP model_03_-Fy_+Fz.gwb,C08
683,-2406.627611328125,298.93143548573994,38.49127904757867,99,models\SP model_03_-Fy_+Fz.gwb,C08
684,-2402.45627734375,283.678297800186,41.46061648875234,100,models\SP model_03_-Fy_+Fz.gwb,C07
685,-2428.19493359375,242.25160181279514,41.46061648875234,100,models\SP model_03_-Fy_+Fz.gwb,C07
686,-2406.612458984375,298.93157217479194,42.39032988256211,100,models\SP model_03_-Fy_+Fz.gwb,C08
687,-2432.351115234375,256.54747094475744,42.39032988256211,100,models\SP model_03_-Fy_+Fz.gwb,C08
688,-2428.20107421875,242.25138466980496,42.56431254322371,101,models\SP model_03_-Fy_+Fz.gwb,C07
689,-2453.93973046875,199.71376623991702,42.56431254322371,101,models\SP model_03_-Fy_+Fz.gwb,C07
690,-2432.352787109375,256.5472871535508,43.939344377208194,101,models\SP model_03_-Fy_+Fz.gwb,C08
691,-2458.0914433593753,212.61275985074,43.939344377208194,101,models\SP model_03_-Fy_+Fz.gwb,C08
692,-2453.937234375,199.7137145200772,42.243270392201815,102,models\SP model_03_-Fy_+Fz.gwb,C07
693,-2479.6758828125003,157.49566948913542,42.243270392201815,102,models\SP model_03_-Fy_+Fz.gwb,C07
694,-2458.090884765625,212.6126274527128,43.90312095050925,102,models\SP model_03_-Fy_+Fz.gwb,C08
695,-2483.8295332031253,168.71396070125905,43.90312095050925,102,models\SP model_03_-Fy_+Fz.gwb,C08
696,-2479.67648046875,157.49562363245698,41.08928679355354,103,models\SP model_03_-Fy_+Fz.gwb,C07
698,-2483.832521484375,168.71389247833665,42.91524091969828,103,models\SP model_03_-Fy_+Fz.gwb,C08
709,-2582.6305585937503,4.771793097740549,36.70275869187348,106,models\SP model_03_-Fy_+Fz.gwb,C07
711,-2586.786740234375,6.0135080407528125,38.63210421224474,106,models\SP model_03_-Fy_+Fz.gwb,C08
712,-2582.63276171875,4.771781236792292,18.621384494243316,107,models\SP model_03_-Fy_+Fz.gwb,C07
714,-2586.786412109375,6.0135025999883975,20.16948988999029,107,models\SP model_03_-Fy_+Fz.gwb,C08
729,-2711.32412109375,11.73918834349866,5.743806540865072,111,models\SP model_03_-Fy_+Fz.gwb,C07
731,-2715.478083984375,11.918688957677462,5.604355130784086,111,models\SP model_03_-Fy_+Fz.gwb,C08
732,-2711.33048046875,11.739188548518868,5.367667201735811,112,models\SP model_03_-Fy_+Fz.gwb,C07
733,-2737.06913671875,6.372503424008026,5.367667201735811,112,models\SP model_03_-Fy_+Fz.gwb,C07
734,-2715.484130859375,11.918687451852747,5.38416919484916,112,models\SP model_03_-Fy_+Fz.gwb,C08
735,-2741.222787109375,6.534715185958026,5.38416919484916,112,models\SP model_03_-Fy_+Fz.gwb,C08
736,-2737.06558984375,6.372503634792491,4.099709097378135,113,models\SP model_03_-Fy_+Fz.gwb,C07
737,-2762.80424609375,2.2729753882410035,4.099709097378135,113,models\SP model_03_-Fy_+Fz.gwb,C07
738,-2741.219662109375,6.5347176891731,4.184443978365849,113,models\SP model_03_-Fy_+Fz.gwb,C08
739,-2766.958318359375,2.350308732863649,4.184443978365849,113,models\SP model_03_-Fy_+Fz.gwb,C08
740,-2762.7997617187502,2.2729745206497114,2.2729757758034235,114,models\SP model_03_-Fy_+Fz.gwb,C07
741,-2788.53841796875,5.0052963438480165e-06,2.2729757758034235,114,models\SP model_03_-Fy_+Fz.gwb,C07
742,-2766.955943359375,2.3503050411620423,2.3503051589900794,114,models\SP model_03_-Fy_+Fz.gwb,C08
743,-2792.694599609375,2.2230417994456675e-06,2.3503051589900794,114,models\SP model_03_-Fy_+Fz.gwb,C08
793,-3180.6124611206055,13.164396106988896,7.019118969982851,145,models\SP model_03_-Fy_+Fz.gwb,C07
795,-3181.2830407714846,13.65496506678412,7.071624998094111,145,models\SP model_03_-Fy_+Fz.gwb,C08
796,-3180.6068383178713,13.164389458097643,6.177209575645072,146,models\SP model_03_-Fy_+Fz.gwb,C07
797,-3206.3454945678714,6.998909617178488,6.177209575645072,146,models\SP model_03_-Fy_+Fz.gwb,C07
798,-3181.27741796875,13.654964307853767,6.3483879650671104,146,models\SP model_03_-Fy_+Fz.gwb,C08
799,-3207.01607421875,7.316361035115241,6.3483879650671104,146,models\SP model_03_-Fy_+Fz.gwb,C08
800,-3206.3495353393555,6.998909722322779,4.546635236380419,147,models\SP model_03_-Fy_+Fz.gwb,C07
801,-3232.0881915893556,2.454598486529178,4.546635236380419,147,models\SP model_03_-Fy_+Fz.gwb,C07
802,-3207.0199782714844,7.316363140229147,4.735484927078406,147,models\SP model_03_-Fy_+Fz.gwb,C08
803,-3232.7586345214845,2.5827642269946023,4.735484927078406,147,models\SP model_03_-Fy_+Fz.gwb,C08
804,-3232.0868673706054,2.4545987652472068,2.4546004574020555,148,models\SP model_03_-Fy_+Fz.gwb,C07
805,-3257.8255236206055,1.631953867028318e-06,2.4546004574020555,148,models\SP model_03_-Fy_+Fz.gwb,C07
806,-3232.75519921875,2.582763652017879,2.58276269769228,148,models\SP model_03_-Fy_+Fz.gwb,C08
807,-3258.49385546875,2.321588951154778e-06,2.58276269769228,148,models\SP model_03_-Fy_+Fz.gwb,C08
861,-3552.830359375,7.263411636834063,6.732419173733771,180,models\SP model_03_-Fy_+Fz.gwb,C07
863,-3549.83216015625,7.700540284442849,7.022650115873962,180,models\SP model_03_-Fy_+Fz.gwb,C08
864,-3552.828638671875,7.263411527859364,4.766632008703418,181,models\SP model_03_-Fy_+Fz.gwb,C07
865,-3578.567294921875,2.503658805193751,4.766632008703418,181,models\SP model_03_-Fy_+Fz.gwb,C07
866,-3549.82805078125,7.700538704777487,5.035431610811291,181,models\SP model_03_-Fy_+Fz.gwb,C08
867,-3575.56670703125,2.671472093343124,5.035431610811291,181,models\SP model_03_-Fy_+Fz.gwb,C08
868,-3578.567375,2.5036584796514636,2.5036629153443295,182,models\SP model_03_-Fy_+Fz.gwb,C07
869,-3604.30603125,5.178946175595656e-06,2.5036629153443295,182,models\SP model_03_-Fy_+Fz.gwb,C07
870,-3575.56692578125,2.671469017660117,2.6714715640363793,182,models\SP model_03_-Fy_+Fz.gwb,C08
871,-3601.30558203125,3.3533849929092557e-06,2.6714715640363793,182,models\SP model_03_-Fy_+Fz.gwb,C08
925,-3577.41059375,8.37827641732429,8.26895877284736,214,models\SP model_03_-Fy_+Fz.gwb,C07
927,-3554.4203359375,8.699343383685498,8.430073063735067,214,models\SP model_03_-Fy_+Fz.gwb,C08
928,-3577.4046562500002,8.378273657195212,5.579463623574638,215,models\SP model_03_-Fy_+Fz.gwb,C07
929,-3603.1433125,2.809228786690298,5.579463623574638,215,models\SP model_03_-Fy_+Fz.gwb,C07
930,-3554.4122890625,8.699339509490619,5.767699677416486,215,models\SP model_03_-Fy_+Fz.gwb,C08
931,-3580.1509453125,2.942060764717212,5.767699677416486,215,models\SP model_03_-Fy_+Fz.gwb,C08
932,-3603.149576171875,2.8092259596271263,2.809229513198782,216,models\SP model_03_-Fy_+Fz.gwb,C07
933,-3628.8882324218753,3.3670327252972583e-06,2.809229513198782,216,models\SP model_03_-Fy_+Fz.gwb,C07
934,-3580.1566484375003,2.942060549870718,2.942062038786665,216,models\SP model_03_-Fy_+Fz.gwb,C08
935,-3605.8953046875,1.3016488363731983e-06,2.942062038786665,216,models\SP model_03_-Fy_+Fz.gwb,C08
989,-3350.022947265625,8.511499741274786,8.62480396779656,248,models\SP model_03_-Fy_+Fz.gwb,C07
991,-3303.630078125,8.699473137833403,8.649622034166498,248,models\SP model_03_-Fy_+Fz.gwb,C08
992,-3350.035154296875,8.511501600652391,5.691164194632108,249,models\SP model_03_-Fy_+Fz.gwb,C07
993,-3375.773810546875,2.8446660905562684,5.691164194632108,249,models\SP model_03_-Fy_+Fz.gwb,C07
994,-3303.64284375,8.699477201207861,5.788982723372751,249,models\SP model_03_-Fy_+Fz.gwb,C08
995,-3329.3815,2.9351604189616705,5.788982723372751,249,models\SP model_03_-Fy_+Fz.gwb,C08
996,-3375.761234375,2.8446681632641946,2.8446663758054984,250,models\SP model_03_-Fy_+Fz.gwb,C07
997,-3401.4998906250003,1.8581088426471719e-06,2.8446663758054984,250,models\SP model_03_-Fy_+Fz.gwb,C07
998,-3329.368642578125,2.93516288606869,2.935162652407338,250,models\SP model_03_-Fy_+Fz.gwb,C08
999,-3355.1072988281253,6.739564690210611e-07,2.935162652407338,250,models\SP model_03_-Fy_+Fz.gwb,C08
1000,-2350.984666015625,353.7504742450991,31.999634127718533,314,models\SP model_03_-Fy_+Fz.gwb,C07
1001,-2376.7233203125,321.8430974712601,31.999634127718753,314,models\SP model_03_-Fy_+Fz.gwb,C07
1002,-2355.13859765625,368.74862720049515,31.35311410312291,314,models\SP model_03_-Fy_+Fz.gwb,C08
1003,-2380.877251953125,337.4135413184839,31.353114103123126,314,models\SP model_03_-Fy_+Fz.gwb,C08
1075,-4248.37573828125,13.367019611907189,8.168944854653299,112,models\SP model_03_-Fy_-Fz.gwb,C08
