,Fx,Mres,Fres,elementIndex,modelName,combCase
5364,-1539.6519551763188,220.0678374972427,154.12932689816242,212,models\NAmodel_06.gwb,C75
5366,-618.5053701810422,241.66661575882821,154.2084941723488,212,models\NAmodel_06.gwb,C76
