,Fx,Mres,Fres,elementIndex,modelName,combCase
244,-2517.44173828125,10.474408451561652,5.487055982257593,163,models\SP model_03_+Fy_+Fz.gwb,C07
245,-2543.18039453125,5.054965910088938,5.487055982257593,163,models\SP model_03_+Fy_+Fz.gwb,C07
246,-2437.420232421875,10.927924084397748,5.6625029957232895,163,models\SP model_03_+Fy_+Fz.gwb,C08
247,-2463.158888671875,5.327838649187417,5.6625029957232895,163,models\SP model_03_+Fy_+Fz.gwb,C08
248,-2543.1817031250002,5.054970491968662,3.442538205771031,164,models\SP model_03_+Fy_+Fz.gwb,C07
249,-2568.920359375,1.6318952220337792,3.442538205771031,164,models\SP model_03_+Fy_+Fz.gwb,C07
250,-2463.157947265625,5.327842290158588,3.611241527346827,164,models\SP model_03_+Fy_+Fz.gwb,C08
251,-2488.896603515625,1.7340221711589798,3.611241527346827,164,models\SP model_03_+Fy_+Fz.gwb,C08
252,-2568.916109375,1.6318949974506678,1.6318952583857298,165,models\SP model_03_+Fy_+Fz.gwb,C07
253,-2594.654765625,1.1934155361086401e-06,1.6318952583857298,165,models\SP model_03_+Fy_+Fz.gwb,C07
254,-2488.894603515625,1.7340214232097702,1.7340223104322159,165,models\SP model_03_+Fy_+Fz.gwb,C08
255,-2514.633259765625,1.2591294541592647e-06,1.7340223104322159,165,models\SP model_03_+Fy_+Fz.gwb,C08
305,-3476.01555859375,13.329318465527967,8.029231932825928,179,models\SP model_03_+Fy_+Fz.gwb,C07
308,-3476.0118398437503,13.32931710555627,6.511102184495336,180,models\SP model_03_+Fy_+Fz.gwb,C07
309,-3501.75049609375,6.846632152713138,6.511102184495336,180,models\SP model_03_+Fy_+Fz.gwb,C07
311,-3506.786646484375,7.349608021440701,6.835187921909244,180,models\SP model_03_+Fy_+Fz.gwb,C08
312,-3501.75426171875,6.846627700442211,4.520754240480685,181,models\SP model_03_+Fy_+Fz.gwb,C07
313,-3527.49291796875,2.3322287051757926,4.520754240480685,181,models\SP model_03_+Fy_+Fz.gwb,C07
314,-3506.795193359375,7.34960194867073,4.82810572813673,181,models\SP model_03_+Fy_+Fz.gwb,C08
315,-3532.533849609375,2.527499747307218,4.82810572813673,181,models\SP model_03_+Fy_+Fz.gwb,C08
316,-3527.48599609375,2.332229243272765,2.3322247657440838,182,models\SP model_03_+Fy_+Fz.gwb,C07
317,-3553.22465234375,5.081601438561414e-06,2.3322247657440838,182,models\SP model_03_+Fy_+Fz.gwb,C07
318,-3532.524818359375,2.5275011023595386,2.5274951768048703,182,models\SP model_03_+Fy_+Fz.gwb,C08
319,-3558.263474609375,6.8724564612475405e-06,2.5274951768048703,182,models\SP model_03_+Fy_+Fz.gwb,C08
369,-2756.3972177734377,10.598549512766231,8.722466211845479,196,models\SP model_03_+Fy_+Fz.gwb,C07
371,-2675.6976357421877,11.265364013360923,8.932827315459189,196,models\SP model_03_+Fy_+Fz.gwb,C08
372,-2756.39771875,10.598543572578732,5.895377284265799,197,models\SP model_03_+Fy_+Fz.gwb,C07
373,-2782.136375,4.770855315510475,5.895377284265799,197,models\SP model_03_+Fy_+Fz.gwb,C07
374,-2675.6959169921874,11.26535622094956,6.169251042595125,197,models\SP model_03_+Fy_+Fz.gwb,C08
375,-2701.4345732421875,5.163212004107176,6.169251042595125,197,models\SP model_03_+Fy_+Fz.gwb,C08
376,-2782.1357802734374,4.7708530952401045,3.3674531012798568,198,models\SP model_03_+Fy_+Fz.gwb,C07
377,-2807.8744365234375,1.4278379153710257,3.3674531012798568,198,models\SP model_03_+Fy_+Fz.gwb,C07
378,-2701.4361982421874,5.163208122462981,3.611572837188972,198,models\SP model_03_+Fy_+Fz.gwb,C08
379,-2727.1748544921875,1.5744580897518696,3.611572837188972,198,models\SP model_03_+Fy_+Fz.gwb,C08
380,-2807.8788427734376,1.4278359114399877,1.4278380966583109,199,models\SP model_03_+Fy_+Fz.gwb,C07
381,-2833.6174990234376,2.419078785808278e-06,1.4278380966583109,199,models\SP model_03_+Fy_+Fz.gwb,C07
