Fx,Mres,Fres,elementIndex,modelName,combCase
-1399.5239189501954,111.33512992431059,97.24235249742053,200,models\NAmodel_06.gwb,C82
-1857.1207683939524,101.26896449427707,70.34249263574799,200,models\NAmodel_06.gwb,C83
-1859.5059377783202,77.12485920708828,70.34249263574799,200,models\NAmodel_06.gwb,C83
-1228.1720151127026,103.91439842386617,70.15174476239228,200,models\NAmodel_06.gwb,C84
-1230.5571844970702,70.85788574751675,70.15174476239228,200,models\NAmodel_06.gwb,C84
-1618.7153666752029,104.77078791514309,76.06504593621403,200,models\NAmodel_06.gwb,C85
-1621.1005360595705,74.07960519816412,76.06504593621403,200,models\NAmodel_06.gwb,C85
-1238.3930843314527,110.8600581515906,75.95095302630145,200,models\NAmodel_06.gwb,C86
-1240.7782537158205,75.30234156889375,75.95095302630145,200,models\NAmodel_06.gwb,C86
-570.5569842777417,24.2134216626026,23.471810658976498,202,models\NAmodel_06.gwb,C18
-572.9421536621094,34.081507343749095,23.471810658976498,202,models\NAmodel_06.gwb,C18
-495.3503439652417,16.776302182738963,23.53315051519549,202,models\NAmodel_06.gwb,C19
-497.73551334960945,14.93436585134934,23.53315051519549,202,models\NAmodel_06.gwb,C19
-641.2942025199291,70.48517916919482,33.75303867667235,202,models\NAmodel_06.gwb,C20
-643.6793719042968,65.7844494855444,33.75303867667235,202,models\NAmodel_06.gwb,C20
-526.4929273246166,59.10938431497224,33.80021749489509,202,models\NAmodel_06.gwb,C21
-528.8780967089843,45.557618144442536,33.80021749489509,202,models\NAmodel_06.gwb,C21
-641.6932446293041,70.7139684262002,29.619811560788122,202,models\NAmodel_06.gwb,C22
-644.0784140136718,63.3168272986055,29.619811560788122,202,models\NAmodel_06.gwb,C22
-572.2734468168042,59.2198225970107,29.633478842652583,202,models\NAmodel_06.gwb,C23
-574.6586162011719,47.86058676296624,29.633478842652583,202,models\NAmodel_06.gwb,C23
-529.0368862699291,34.23493938263386,54.55347464632488,202,models\NAmodel_06.gwb,C39
-531.4220556542969,14.870915474309735,54.55347464632488,202,models\NAmodel_06.gwb,C39
-453.83024595742916,59.7494288043256,54.6149243233661,202,models\NAmodel_06.gwb,C40
-456.2154153417969,33.81016639053394,54.6149243233661,202,models\NAmodel_06.gwb,C40
-599.7741045121165,60.17903599595475,57.274226808199074,202,models\NAmodel_06.gwb,C41
-602.1592738964843,47.04200427832523,57.274226808199074,202,models\NAmodel_06.gwb,C41
-484.97282931680405,79.20260267938203,57.352976332039376,202,models\NAmodel_06.gwb,C42
-487.3579987011718,52.9231493741059,57.352976332039376,202,models\NAmodel_06.gwb,C42
-575.0307281839915,68.8472766083793,66.02572406304981,202,models\NAmodel_06.gwb,C43
-577.4158975683592,43.52423720636992,66.02572406304981,202,models\NAmodel_06.gwb,C43
-505.6109303714916,85.53398892518832,66.07538824246457,202,models\NAmodel_06.gwb,C44
-507.99609975585935,54.58597991290154,66.07538824246457,202,models\NAmodel_06.gwb,C44
-775.7822745969555,139.4805616501242,80.9198442782066,202,models\NAmodel_06.gwb,C60
-778.1674439813233,104.42295818504576,80.9198442782066,202,models\NAmodel_06.gwb,C60
-700.5756342844555,133.47074804949472,80.92326909858538,202,models\NAmodel_06.gwb,C61
-702.9608036688234,94.8298205933679,80.92326909858538,202,models\NAmodel_06.gwb,C61
-766.4647827414868,99.72532634714095,55.082177551886254,202,models\NAmodel_06.gwb,C62
-768.8499521258545,81.86936880524262,55.082177551886254,202,models\NAmodel_06.gwb,C62
-651.6635075461744,88.3344155113165,55.100853898679404,202,models\NAmodel_06.gwb,C63
-654.0486769305421,62.91808149220341,55.100853898679404,202,models\NAmodel_06.gwb,C63
-724.0131321946118,103.54165296735137,53.10874059184275,202,models\NAmodel_06.gwb,C64
-726.3983015789796,82.96188530956314,53.10874059184275,202,models\NAmodel_06.gwb,C64
-654.593334382112,94.04175221586513,53.11011263562992,202,models\NAmodel_06.gwb,C65
-656.9785037664797,69.88473455541416,53.11011263562992,202,models\NAmodel_06.gwb,C65
-734.262176589143,132.57001108013324,90.246049887335,202,models\NAmodel_06.gwb,C81
-736.6473459735108,93.40147622620817,90.246049887335,202,models\NAmodel_06.gwb,C81
-659.055536276643,136.51824048836562,90.27031011999462,202,models\NAmodel_06.gwb,C82
-661.4407056610108,93.12826382275715,90.27031011999462,202,models\NAmodel_06.gwb,C82
-724.9446847336743,88.26214976231262,70.08091038860334,202,models\NAmodel_06.gwb,C83
-727.329854118042,64.6305289350928,70.08091038860334,202,models\NAmodel_06.gwb,C83
-610.1434095383619,98.86259351013958,70.13723385103457,202,models\NAmodel_06.gwb,C84
-612.5285789227296,65.36974450610806,70.13723385103457,202,models\NAmodel_06.gwb,C84
-657.3506157492993,95.9623683918685,76.72522707808012,202,models\NAmodel_06.gwb,C85
-659.735785133667,64.3106247637804,76.72522707808012,202,models\NAmodel_06.gwb,C85
-587.9308179367994,106.77709077896435,76.76364418799892,202,models\NAmodel_06.gwb,C86
-590.3159873211672,70.29020557512051,76.76364418799892,202,models\NAmodel_06.gwb,C86
-1346.9364697269605,19.812489795422273,23.925106343167855,204,models\NAmodel_06.gwb,C18
-1349.3216391113283,31.76302418351691,23.925106343167855,204,models\NAmodel_06.gwb,C18
-933.9187421488352,9.284225970780566,23.98243492628326,204,models\NAmodel_06.gwb,C19
-936.303911533203,8.3278956202451,23.98243492628326,204,models\NAmodel_06.gwb,C19
-1555.8250522269602,73.84610764916306,35.44831875097308,204,models\NAmodel_06.gwb,C20
-1558.210221611328,67.84739006905998,35.44831875097308,204,models\NAmodel_06.gwb,C20
-925.3626741019604,63.003696106701156,35.46039154353508,204,models\NAmodel_06.gwb,C21
-927.7478434863282,48.433630570515255,35.46039154353508,204,models\NAmodel_06.gwb,C21
-1381.2480974808666,73.15513389714393,31.105084529883417,204,models\NAmodel_06.gwb,C22
-1383.6332668652344,64.84435900883248,31.105084529883417,204,models\NAmodel_06.gwb,C22
-1000.0107148246166,62.07011254522402,31.097969636339872,204,models\NAmodel_06.gwb,C23
-1002.3958842089844,49.83217739218185,31.097969636339872,204,models\NAmodel_06.gwb,C23
-1388.455963769929,31.26909665598615,54.75592667867279,204,models\NAmodel_06.gwb,C39
-1390.8411331542968,8.2171879323691,54.75592667867279,204,models\NAmodel_06.gwb,C39
-975.438236191804,58.083558425610406,54.8113892785658,204,models\NAmodel_06.gwb,C40
-977.8234055761717,31.440365598944503,54.8113892785658,204,models\NAmodel_06.gwb,C40
-1597.3445462699287,64.07213999183935,58.29460153385325,204,models\NAmodel_06.gwb,C41
-1599.7297156542966,49.87035374357741,58.29460153385325,204,models\NAmodel_06.gwb,C41
