,element_nos,Cs,xDivL,Fx,Mres
976,37,C39,0.0,-1983.1908186384776,169.65285241034329
977,37,C39,1.0,-2017.9380045759776,45.759097930286146
978,38,C39,0.0,-2017.9444132767676,45.75906791717713
979,38,C39,1.0,-2052.6915992142676,2.984360786696968e-05
980,40,C39,0.0,-1670.2224191599232,725.7256545787793
981,40,C39,1.0,-1687.59601020392,1174.8311234219032
982,41,C39,0.0,-1687.6215241657828,1174.8308152276234
983,41,C39,1.0,-1722.368707466564,1970.1245188832202
984,42,C39,0.0,-1722.3552099931908,1970.1242861818134
985,42,C39,1.0,-1757.1023906572534,1967.6779296299767
986,43,C39,0.0,-1757.113218938122,1967.677757210196
987,43,C39,1.0,-1791.8603996021843,1592.518234938064
988,44,C39,0.0,-1791.8663796867997,1592.5180593202726
989,44,C39,1.0,-1826.6135656242993,1115.5871175161392
990,45,C39,0.0,-1826.5908686284447,1115.5870886661853
991,45,C39,1.0,-1861.3380545659445,684.0848522731247
992,46,C39,0.0,-1861.3584046632195,684.0848414334798
993,46,C39,1.0,-1896.1055906007198,359.3235722341804
994,47,C39,0.0,-1896.0961372557642,359.32359969132017
995,47,C39,1.0,-1930.8433231932643,150.55104231492462
996,48,C39,0.0,-1930.8440564478876,150.5510671973129
997,48,C39,1.0,-1965.5912423853872,40.189097547667416
998,49,C39,0.0,-1965.591406129055,40.189076959118275
999,49,C39,1.0,-2000.338592066555,2.045929596998913e-05
1000,51,C39,0.0,-1511.4305482614852,857.3425984024657
1001,51,C39,1.0,-1528.8041393054823,1206.7016262604825
1002,52,C39,0.0,-1528.8289261262319,1206.7015929164952
1003,52,C39,1.0,-1563.576109427013,1814.139309785682
1004,53,C39,0.0,-1563.561776246853,1814.1392020689846
1005,53,C39,1.0,-1598.3089569109154,1753.8286413905253
1006,54,C39,0.0,-1598.3215818617055,1753.8284623956804
1007,54,C39,1.0,-1633.068762525768,1392.7736694483308
1008,55,C39,0.0,-1633.0737456023264,1392.7734618660113
1009,55,C39,1.0,-1667.8209315398262,960.9448092038577
1010,56,C39,0.0,-1667.7992695207786,960.9448181659418
1011,56,C39,1.0,-1702.5464554582784,580.4164582046093
1012,57,C39,0.0,-1702.5651703504755,580.4164411843523
1013,57,C39,1.0,-1737.3123562879755,299.5155583677082
1014,58,C39,0.0,-1737.3042663573265,299.515585684137
1015,58,C39,1.0,-1772.0514522948265,122.55405606671046
1016,59,C39,0.0,-1772.0516644788931,122.55408269755162
1017,59,C39,1.0,-1806.7988504163927,31.578090718404948
1018,60,C39,0.0,-1806.7980053746605,31.578063909300297
1019,60,C39,1.0,-1841.5451913121606,1.7487000293896753e-05
1020,62,C39,0.0,-1279.6041925750203,1163.6719069432775
1021,62,C39,1.0,-1296.9777836190171,1374.3021946892843
1022,63,C39,0.0,-1296.986411040211,1374.3018454230194
1023,63,C39,1.0,-1331.7335943409923,1723.4369715763605
1024,64,C39,0.0,-1331.7437828855327,1723.4375795899862
1025,64,C39,1.0,-1366.490963549595,1561.127193657928
1026,65,C39,0.0,-1366.4733033842617,1561.1270488969942
1027,65,C39,1.0,-1401.2204840483241,1190.0310383350006
1028,66,C39,0.0,-1401.2414456199074,1190.030981939551
1029,66,C39,1.0,-1435.9886315574074,793.1300805277958
1030,67,C39,0.0,-1435.9749705295758,793.1299083757683
1031,67,C39,1.0,-1470.722156467076,462.0494339969423
1032,68,C39,0.0,-1470.716390712147,462.0494122239654
1033,68,C39,1.0,-1505.463576649647,228.02077434679228
1034,69,C39,0.0,-1505.4851549949076,228.02077798613533
1035,69,C39,1.0,-1540.2323409324074,87.53640100342363
1036,70,C39,0.0,-1540.2129409034926,87.53635772641196
1037,70,C39,1.0,-1574.9601268409926,20.319285920455727
1038,71,C39,0.0,-1574.9680124820852,20.319242877498638
1039,71,C39,1.0,-1609.7151984195852,2.9469107044839293e-05
1040,29,C40,0.0,-860.358563460412,622.610509672614
1041,29,C40,1.0,-872.5844238247059,1136.4788816900484
1042,30,C40,0.0,-872.5931705037116,1136.47846000031
1043,30,C40,1.0,-897.044892085743,2057.641263985498
1044,31,C40,0.0,-897.0511464896584,2057.6413788756417
1045,31,C40,1.0,-921.5028662162209,2097.6636184405315
1046,32,C40,0.0,-921.4918728605795,2097.6635379904606
1047,32,C40,1.0,-945.943592587142,1717.3657332860305
1048,33,C40,0.0,-945.9538188724708,1717.3657970499362
1049,33,C40,1.0,-970.4055423099708,1213.8918305075233
1050,34,C40,0.0,-970.4024663407324,1213.8916309127953
1051,34,C40,1.0,-994.8541897782324,750.8493469004933
1052,35,C40,0.0,-994.8476127214238,750.8493617699584
1053,35,C40,1.0,-1019.2993361589239,398.2762341538899
1054,36,C40,0.0,-1019.3115024271583,398.27622658333667
1055,36,C40,1.0,-1043.7632258646584,168.9651316533095
1056,37,C40,0.0,-1043.75564095293,168.96508136176337
1057,37,C40,1.0,-1068.20736439043,45.894498088446426
1058,38,C40,0.0,-1068.206640513096,45.894465737962186
1059,38,C40,1.0,-1092.6583639505961,2.974479523972723e-05
1060,40,C40,0.0,-747.4530881599378,673.6567618015853
1061,40,C40,1.0,-759.6789485242319,1116.0206687750424
1062,41,C40,0.0,-759.6980101423453,1116.0203547313963
1063,41,C40,1.0,-784.1497317243765,1897.8767566981433
1064,42,C40,0.0,-784.1398456572533,1897.8765522938977
1065,42,C40,1.0,-808.5915653838158,1902.716888740489
1066,43,C40,0.0,-808.5960862232779,1902.7167410232864
1067,43,C40,1.0,-833.0478059498404,1543.2875870909588
1068,44,C40,0.0,-833.0552521184396,1543.2874168751755
1069,44,C40,1.0,-857.5069755559399,1082.9576151240892
1070,45,C40,0.0,-857.4899288237572,1082.9575877479606
1071,45,C40,1.0,-881.9416522612573,665.1746765040507
1072,46,C40,0.0,-881.9540818116566,665.1746626254239
1073,46,C40,1.0,-906.4058052491563,350.02432677033875
1074,47,C40,0.0,-906.4017130565451,350.02435090298843
1075,47,C40,1.0,-930.853436494045,146.97108554004424
1076,48,C40,0.0,-930.8537323463244,146.97111375152414
1077,48,C40,1.0,-955.3054557838243,39.33677760984527
1078,49,C40,0.0,-955.3032316368673,39.336756822662174
1079,49,C40,1.0,-979.7549550743672,2.2023364142611334e-05
1080,51,C40,0.0,-588.6612172615003,802.1607725290928
1081,51,C40,1.0,-600.8870776257945,1143.7674188575588
1082,52,C40,0.0,-600.9054121027947,1143.7673740575756
1083,52,C40,1.0,-625.3571336848257,1738.7275282396695
1084,53,C40,0.0,-625.3464119109154,1738.7274458379675
1085,53,C40,1.0,-649.7981316374779,1686.7850030998006
1086,54,C40,0.0,-649.8044491468618,1686.7848480140783
1087,54,C40,1.0,-674.2561688734243,1342.3918076551395
1088,55,C40,0.0,-674.262618033967,1342.3916052361212
1089,55,C40,1.0,-698.7143414714672,927.8959956715457
1090,56,C40,0.0,-698.698329716091,927.8960056101936
1091,56,C40,1.0,-723.1500531535912,561.600151249411
1092,57,C40,0.0,-723.1608474989125,561.6001312620008
1093,57,C40,1.0,-747.6125709364125,290.59548600685554
1094,58,C40,0.0,-747.6098421581075,290.5955107513705
1095,58,C40,1.0,-772.0615655956075,119.40856120624953
1096,59,C40,0.0,-772.0613403773305,119.40859093378887
1097,59,C40,1.0,-796.5130638148304,31.002870320361744
1098,60,C40,0.0,-796.5098308824726,31.002842925136587
1099,60,C40,1.0,-820.9615543199725,1.9087207777395548e-05
1100,62,C40,0.0,-417.38553549105154,1003.4194019162204
1101,62,C40,1.0,-429.6113958553455,1227.1019929624267
1102,63,C40,0.0,-429.61244062028874,1227.1016704587685
1103,63,C40,1.0,-454.06416220232006,1602.841447990647
1104,64,C40,0.0,-454.0747458249854,1602.842050228322
1105,64,C40,1.0,-478.526465551548,1474.6749228177907
1106,65,C40,0.0,-478.5130398393392,1474.6747758776319
1107,65,C40,1.0,-502.9647595659017,1135.6873601860036
1108,66,C40,0.0,-502.97844707498524,1135.6873075834956
1109,66,C40,1.0,-527.4301705124852,763.9225555289744
1110,67,C40,0.0,-527.4251881565283,763.9223838469121
1111,67,C40,1.0,-551.8769115940282,449.75826805485264
1112,68,C40,0.0,-551.8668679484748,449.75824625224703
1113,68,C40,1.0,-576.3185913859751,225.25260378188824
1114,69,C40,0.0,-576.3351017624854,225.25260870691616
