Fx,Mres,Fres,elementIndex,modelName,combCase
-8559.68177576172,1188.9804174646133,343.73647194754034,103,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8594.428959062501,1235.6219113704656,343.73647194754034,103,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-5878.3556487695305,598.9287077649615,312.20601486754947,103,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-5902.807370351561,604.4064705917133,312.20601486754947,103,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8324.828524453125,1340.495719913293,315.1839142510612,103,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8359.575707753907,1524.362326947491,315.1839142510612,103,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5349.076280390624,641.9129259280608,291.1610902115218,103,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5373.528001972655,817.5274958751877,291.1610902115218,103,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8206.026392949218,1455.1561257948872,358.1590780513321,103,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8240.77357625,1670.6977357043238,358.1590780513321,103,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-5892.86565111328,920.9569111480663,340.139836053357,103,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-5917.317372695311,1132.0802406910543,340.139836053357,103,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-8594.448073144533,1235.6218452123655,297.70346277384664,104,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8629.195253808595,1321.1211528682563,297.70346277384664,104,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-5902.824189902345,604.4060935482314,272.89331241005226,104,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-5927.275909628907,717.2386092673421,272.89331241005226,104,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8359.596293085937,1524.3619749093077,256.61170838237746,104,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8394.34347375,1682.0390826683104,256.61170838237746,104,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5373.542020585937,817.5271443900193,244.2475590746955,104,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5397.9937403125,998.7135417388987,244.2475590746955,104,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8240.796343300779,1670.6972485744695,291.63102250788853,104,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8275.543523964841,1857.087719918999,291.63102250788853,104,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-5917.336225214843,1132.0802276273928,282.4831821545824,104,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-5941.787944941405,1335.9871703623357,282.4831821545824,104,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-8629.179283535155,1321.1212618538584,264.6751360202631,105,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8663.926464199218,1424.8074668331378,264.6751360202631,105,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-5927.262849511719,717.2389952741116,243.15966274945666,105,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-5951.714569238281,871.4977471442188,243.15966274945666,105,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8394.314540039062,1682.0393709351868,215.8764765811262,105,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8429.061720703125,1813.9585254461817,215.8764765811262,105,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5397.980024882811,998.7139505858872,209.66844045769022,105,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5422.431744609374,1166.2662102374138,209.66844045769022,105,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8275.524421503904,1857.0883409586588,245.01944062867426,105,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8310.271602167966,2014.0940539700457,245.01944062867426,105,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-5941.7694560742175,1335.987603768085,240.48302148145453,105,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-5966.22117580078,1519.6561714500758,240.48302148145453,105,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-8663.937296826172,1424.8069397288978,242.21369593265743,106,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8698.684482763674,1539.0314982562506,242.21369593265743,106,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-5951.723212490235,871.4970418407421,221.97270373169965,106,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-5976.174935927735,1037.5020221433451,221.97270373169965,106,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8429.082867348634,1813.9580014356516,189.51318473225098,106,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8463.830053286132,1927.5815366944723,189.51318473225098,106,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5422.4426659423825,1166.2656329787746,185.76189515251372,106,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5446.894389379882,1320.1144398968713,185.76189515251372,106,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8310.28317073242,2014.0935765231043,214.59783489939204,106,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8345.03035666992,2149.9238593916193,214.59783489939204,106,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-5966.234681630858,1519.65582461556,211.81435498708677,106,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-5990.686405068359,1685.8796879017673,211.81435498708677,106,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-8698.671335605468,1539.0319667775111,227.93294735620094,107,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8733.41852154297,1662.6185959765298,227.93294735620094,107,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-5976.167385488282,1037.5022923066308,208.06050133885253,107,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-6000.619108925783,1206.7408549605643,208.06050133885253,107,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8463.813883828127,1927.5817171599083,173.82330441191925,107,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8498.561069765628,2031.594538363682,173.82330441191925,107,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5446.883189453125,1320.1146797631025,170.63073593993954,107,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5471.334912890626,1464.9333985811063,170.63073593993954,107,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8345.014827792967,2149.924413056267,196.36557945143576,107,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8379.762013730468,2274.306948175901,196.36557945143576,107,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-5990.67464283203,1685.8802779937662,193.89103329021214,107,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-6015.126366269531,1841.3234456312837,193.89103329021214,107,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-8733.43921154297,1662.6186952655448,226.54097231322487,108,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8768.18639748047,1459.3963326636272,226.54097231322487,108,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-6000.630674082032,1206.741033019592,125.56072470132425,108,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-6025.082397519532,1097.6971420981824,125.56072470132425,108,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8498.5871409375,2031.5943783711539,286.70325740966683,108,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8533.334326875,1753.424816858315,286.70325740966683,108,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5471.352906328125,1464.933408102896,172.57127139251475,108,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5495.804629765626,1297.9776371752212,172.57127139251475,108,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8379.787056152343,2274.306789871525,316.7442567422835,108,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8414.534242089843,1966.6395217734369,316.7442567422835,108,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-6015.144252597656,1841.3233291925314,229.70215874907063,108,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-6039.595976035156,1618.6291077021062,229.70215874907063,108,models\SP model_15_+Fy_-Fz_LB.gwb,C14
-8768.163303232424,1459.3962152946808,346.8911423527657,109,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-8802.910489169923,1117.805586664238,346.8911423527657,109,models\SP model_15_+Fy_-Fz_LB.gwb,C09
-6025.069070302735,1097.6970237448074,239.28480114840903,109,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-6049.520793740236,861.4439959896764,239.28480114840903,109,models\SP model_15_+Fy_-Fz_LB.gwb,C10
-8533.305598286133,1753.4245789471363,430.94833720502123,109,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-8568.052784223635,1324.2873567851145,430.94833720502123,109,models\SP model_15_+Fy_-Fz_LB.gwb,C11
-5495.784761723633,1297.9775329428471,300.5326033875035,109,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-5520.236485161133,998.4456771994696,300.5326033875035,109,models\SP model_15_+Fy_-Fz_LB.gwb,C12
-8414.50651416992,1966.6394341227976,481.217694272025,109,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-8449.253700107422,1487.3067377036887,481.217694272025,109,models\SP model_15_+Fy_-Fz_LB.gwb,C13
-6039.576187021484,1618.6290133654072,381.59543992061276,109,models\SP model_15_+Fy_-Fz_LB.gwb,C14
