Fx,Mres,Fres,elementIndex,modelName,combCase
-543.5531034380372,16.432828401191514,31.982839274322007,198,models\NAmodel_06.gwb,C12
-546.7730821069337,32.35346890152152,31.982839274322007,198,models\NAmodel_06.gwb,C12
-206.56687873084698,27.319150793957284,31.90509553616592,198,models\NAmodel_06.gwb,C13
-208.83278964599634,12.92521908042856,31.90509553616592,198,models\NAmodel_06.gwb,C13
-721.3210022319826,79.39323250621206,28.277511543125645,198,models\NAmodel_06.gwb,C14
-724.540980900879,78.00212706614926,28.277511543125645,198,models\NAmodel_06.gwb,C14
-337.98223560096415,53.108892743097215,28.18457034201199,198,models\NAmodel_06.gwb,C15
-340.24814651611354,41.484018233060084,28.18457034201199,198,models\NAmodel_06.gwb,C15
-772.525842427295,81.42005943658306,24.438706898794685,198,models\NAmodel_06.gwb,C16
-775.7458210961914,75.81874054779476,24.438706898794685,198,models\NAmodel_06.gwb,C16
-442.2268291947142,54.891566179292894,24.402079440895847,198,models\NAmodel_06.gwb,C17
-444.4927401098636,44.91949874415327,24.402079440895847,198,models\NAmodel_06.gwb,C17
-463.5316743755371,57.40736943754313,78.96461631378581,198,models\NAmodel_06.gwb,C33
-466.75165304443357,18.809561152095217,78.96461631378581,198,models\NAmodel_06.gwb,C33
-126.54544966834696,101.01566147395002,78.88088653179616,198,models\NAmodel_06.gwb,C34
-128.81136058349634,61.95584366066886,78.88088653179616,198,models\NAmodel_06.gwb,C34
-641.2995731694825,54.621931589644305,66.64114929457551,198,models\NAmodel_06.gwb,C35
-644.519551838379,43.77657406700698,66.64114929457551,198,models\NAmodel_06.gwb,C35
-257.96080653846406,91.48017307268945,66.51596151181273,198,models\NAmodel_06.gwb,C36
-260.2267174536134,59.74893187972359,66.51596151181273,198,models\NAmodel_06.gwb,C36
-662.454006333545,68.77297168592283,77.56489445428437,198,models\NAmodel_06.gwb,C37
-665.6739850024414,39.3161838362422,77.56489445428437,198,models\NAmodel_06.gwb,C37
-332.15499310096413,101.40595311851803,77.47843296149749,198,models\NAmodel_06.gwb,C38
-334.4209040161135,63.83639202178269,77.47843296149749,198,models\NAmodel_06.gwb,C38
-1285.6405097612792,197.38977491725373,103.06172639765558,198,models\NAmodel_06.gwb,C54
-1288.8604884301758,151.04404490856945,103.06172639765558,198,models\NAmodel_06.gwb,C54
-948.6542850540891,178.13448102740355,103.04791136486475,198,models\NAmodel_06.gwb,C55
-950.9201959692384,127.79653596507117,103.04791136486475,198,models\NAmodel_06.gwb,C55
-1179.8301339458494,145.0140732371781,69.97791952970913,198,models\NAmodel_06.gwb,C56
-1183.050112614746,118.77142184210334,69.97791952970913,198,models\NAmodel_06.gwb,C56
-796.4913673148313,119.18648047875091,69.94248816598628,198,models\NAmodel_06.gwb,C57
-798.7572782299808,85.41085963722013,69.94248816598628,198,models\NAmodel_06.gwb,C57
-1080.065085859912,149.84343223820616,70.52419717835983,198,models\NAmodel_06.gwb,C58
-1083.2850645288086,119.81734339375251,70.52419717835983,198,models\NAmodel_06.gwb,C58
-749.7660726273314,128.76270535685916,70.51106080477477,198,models\NAmodel_06.gwb,C59
-752.0319835424807,94.77378325486538,70.51106080477477,198,models\NAmodel_06.gwb,C59
-1205.6190806987788,170.05522876763305,106.1097471008118,198,models\NAmodel_06.gwb,C75
-1208.8390593676759,125.17707561570408,106.1097471008118,198,models\NAmodel_06.gwb,C75
-868.6328559915892,167.6908183731938,106.05744450875655,198,models\NAmodel_06.gwb,C76
-870.8987669067385,116.41032598822561,106.05744450875655,198,models\NAmodel_06.gwb,C76
-1099.8087048833497,116.40721013735315,84.32360794652864,198,models\NAmodel_06.gwb,C77
-1103.028683552246,88.72433107625554,84.32360794652864,198,models\NAmodel_06.gwb,C77
-716.4699382523312,124.87902865673237,84.22642872940409,198,models\NAmodel_06.gwb,C78
-718.7358491674806,84.12684294747783,84.22642872940409,198,models\NAmodel_06.gwb,C78
-969.9932497661622,120.69749236057255,91.32665107920553,198,models\NAmodel_06.gwb,C79
-973.2132284350587,84.68674039739253,91.32665107920553,198,models\NAmodel_06.gwb,C79
-639.6942365335813,133.65722016571075,91.25288018367316,198,models\NAmodel_06.gwb,C80
-641.9601474487307,89.76503160685958,91.25288018367316,198,models\NAmodel_06.gwb,C80
-1455.0189343560062,19.68765781576659,34.55278304910387,200,models\NAmodel_06.gwb,C12
-1458.2389130249026,31.97449189454816,34.55278304910387,200,models\NAmodel_06.gwb,C12
-569.0648196732294,29.87712627484133,34.546352671503236,200,models\NAmodel_06.gwb,C13
-571.3307305883787,12.644466970630527,34.546352671503236,200,models\NAmodel_06.gwb,C13
-1794.389623027881,81.67208203198659,29.65517087442279,200,models\NAmodel_06.gwb,C14
-1797.6096016967774,79.37214832546897,29.65517087442279,200,models\NAmodel_06.gwb,C14
-654.1275396732294,55.92354276013189,29.36650175312772,200,models\NAmodel_06.gwb,C15
-656.3934505883789,43.59136173682867,29.36650175312772,200,models\NAmodel_06.gwb,C15
-1642.3010582622558,82.80102291346925,25.490396858303303,200,models\NAmodel_06.gwb,C16
-1645.5210369311524,76.67580540211004,25.490396858303303,200,models\NAmodel_06.gwb,C16
-793.0360761576045,56.59102578495227,25.303179089941843,200,models\NAmodel_06.gwb,C17
-795.3019870727538,46.11178140162632,25.303179089941843,200,models\NAmodel_06.gwb,C17
