,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
127161,C3/4C,143,maxFz,C14p13594,14,STR/GEO Set B,-7.32472813036114,-1.2292187732034927,267.62693613015546,5.928174733809007,-42.55265222072125,0.060695274224467965
139118,C3/4C,143,minFz,C14p25551,14,STR/GEO Set B,9.818950961418153,-6.496345301265716,33.463968788547525,38.41338201347351,56.50734498153687,0.04108826766341925
126541,C3/4C,143,maxMxx,C14p12974,14,STR/GEO Set B,-1.8619350628879663,-8.366860333948733,182.8446166200638,153.99170788848735,-11.058378949497342,0.05731105889404231
138962,C3/4C,143,minMxx,C14p25395,14,STR/GEO Set B,3.8602613736283784,10.071258301048275,89.80748191136972,-159.6577329473877,22.633920274714235,0.02047203306445852
137759,C3/4C,143,maxMyy,C14p24192,14,STR/GEO Set B,10.51595515632123,-9.849509506979585,261.9042882759142,55.23059476745464,58.41722566948951,0.05852856599079484
138356,C3/4C,143,minMyy,C14p24789,14,STR/GEO Set B,-10.956828334655762,-7.349866397819519,44.912747579994196,62.253904353103636,-61.05178048060417,0.05043555179975927
128978,C3/4C,143,maxMzz,C14p15411,14,STR/GEO Set B,-7.519381065919697,-10.75531674807608,178.76335091409683,-44.27724918281696,-42.22771923841954,0.07989765291573518
139769,C3/4C,143,minMzz,C14p26202,14,STR/GEO Set B,4.154928429145814,6.803657103614808,98.15769860053778,63.95794127746582,23.268005657253266,0.0032700193940848124
233746,C3/4A,144,maxFx,C14p25539,14,STR/GEO Set B,11.058239844808577,-7.205185106594562,41.976080438666344,180.29683872695924,62.42180017890931,0.03486536867171526
232007,C3/4A,144,minFx,C14p23800,14,STR/GEO Set B,-10.23294946227461,-1.2214263822615339,244.47207782738272,199.42613008223682,-56.69202611690193,0.061071121059391234
233675,C3/4A,144,maxFy,C14p25468,14,STR/GEO Set B,-3.952203662921787,34.70499810842514,77.47430309274621,-3.374156314239488,-22.779546005607845,0.009262522939016343
220700,C3/4A,144,minFy,C14p12493,14,STR/GEO Set B,1.9002413474321367,-11.81614349249961,148.0219601936114,214.73602812312276,11.378877963099782,0.07063921249942325
221787,C3/4A,144,maxFz,C14p13580,14,STR/GEO Set B,-7.329685367480814,-1.1924298276245782,255.17965589841072,198.74847178937105,-40.19819623757332,0.05994175869229767
233051,C3/4A,144,minFz,C14p24844,14,STR/GEO Set B,5.091427529630661,24.446730445938112,41.96409064062715,-0.46084122222900625,28.52488689994812,0.005769668824970722
221068,C3/4A,144,maxMxx,C14p12861,14,STR/GEO Set B,1.9436046992540355,-9.901047040931008,180.01324389984134,349.2725365093532,11.267665168223681,0.06653544415072937
233601,C3/4A,144,minMxx,C14p25394,14,STR/GEO Set B,-3.975470851272643,32.213419436016075,93.88399048605986,-140.27305333572383,-22.045160598818665,0.013679256335069657
233746,C3/4A,144,maxMyy,C14p25539,14,STR/GEO Set B,11.058239844808577,-7.205185106594562,41.976080438666344,180.29683872695924,62.42180017890931,0.03486536867171526
232007,C3/4A,144,minMyy,C14p23800,14,STR/GEO Set B,-10.23294946227461,-1.2214263822615339,244.47207782738272,199.42613008223682,-56.69202611690193,0.061071121059391234
222162,C3/4A,144,maxMzz,C14p13955,14,STR/GEO Set B,1.8760903212055564,-2.2420521949684806,148.02988068167875,159.99990479396013,11.227067929236,0.07864558944072161
234409,C3/4A,144,minMzz,C14p26202,14,STR/GEO Set B,-3.727399198274613,28.076412339153286,77.46906782838941,34.518841502227794,-21.494054169387823,0.002405300613120197
328213,C5/6B,145,maxFx,C14p25366,14,STR/GEO Set B,5.802589525203705,-0.7706270783233635,54.06461387111246,-73.73471824188232,33.124572571214436,0.0011766281858459136
326263,C5/6B,145,minFx,C14p23416,14,STR/GEO Set B,-5.806550512319952,-3.487373284030035,126.02529191011429,34.77706429893732,-32.83514719902396,-0.0006048728985566414
327856,C5/6B,145,maxFy,C14p25009,14,STR/GEO Set B,0.015658370110988615,22.54095546482086,30.869383863134384,-168.2175873452759,0.1787364065027237,-0.01817436549946666
326803,C5/6B,145,minFy,C14p23956,14,STR/GEO Set B,-5.771356897257716,-9.585622240672185,74.71321929000439,94.3972938820672,-32.96439376980305,0.0059058885105844824
315083,C5/6B,145,maxFz,C14p12236,14,STR/GEO Set B,2.815210137421936,-2.095309861788825,159.84926576621055,13.493666706163891,16.2727204750216,0.008381147373184215
327996,C5/6B,145,minFz,C14p25149,14,STR/GEO Set B,-5.650520627322198,-0.2079547139358521,9.276813145862219,4.508823781433106,-32.31759530992151,0.018313128593713045
317179,C5/6B,145,maxMxx,C14p14332,14,STR/GEO Set B,-2.9279995399285847,-7.481263924822882,112.91376232966009,123.33910686119319,-16.7582901333952,0.011958729667817825
327864,C5/6B,145,minMxx,C14p25017,14,STR/GEO Set B,0.0476911035990715,21.233933092384337,51.601598487157815,-195.35220381256104,0.4877898685789109,-0.025338605680912736
328213,C5/6B,145,maxMyy,C14p25366,14,STR/GEO Set B,5.802589525203705,-0.7706270783233635,54.06461387111246,-73.73471824188232,33.124572571214436,0.0011766281858459136
326425,C5/6B,145,minMyy,C14p23578,14,STR/GEO Set B,-5.797681664329916,-9.041016025424076,74.64605353120805,91.30157682335138,-33.09904797760368,0.00435339305048401
316774,C5/6B,145,maxMzz,C14p13927,14,STR/GEO Set B,-2.8418092137755457,-0.07632367789752766,94.53712491369785,-38.598332652356625,-16.228774525256163,0.03109137586896831
327956,C5/6B,145,minMzz,C14p25109,14,STR/GEO Set B,-0.055016156394481666,13.44185631286621,49.045513098096855,-51.163355528259274,-0.23453528588771821,-0.04043661895837635
421315,C5/6C,146,maxFx,C14p23828,14,STR/GEO Set B,10.043537489573733,1.1968073069572078,200.64683257776124,-8.810579001394663,55.257118139153135,0.009246226656487489
422276,C5/6C,146,minFx,C14p24789,14,STR/GEO Set B,-10.398609042057991,0.6110683051490784,4.507114426436419,14.644674426574705,-58.17449420349598,0.016296625086218118
421499,C5/6C,146,maxFy,C14p24012,14,STR/GEO Set B,3.7564842763111743,10.653631262683833,88.65039323228223,20.83645733664855,20.511054975705747,-0.03057672727400968
415916,C5/6C,146,minFy,C14p18429,14,STR/GEO Set B,-1.5000733859634396,-2.158995238933563,63.0721147938156,-66.95392343643188,-8.459906745743753,0.016778401314765216
409625,C5/6C,146,maxFz,C14p12138,14,STR/GEO Set B,-6.734813674037085,1.083892811212503,205.7118728735113,-8.182390993734751,-39.69076379102171,0.010734790492704416
422674,C5/6C,146,minFz,C14p25187,14,STR/GEO Set B,9.230492984294298,1.4464610670375821,-5.952225828901719,-7.401476493835449,52.9014180185461,0.007252208963483572
416283,C5/6C,146,maxMxx,C14p18796,14,STR/GEO Set B,-1.3262998254871368,2.9287073474311835,81.09317882579803,85.2688932383728,-8.384799832677844,-0.01151308355078101
421424,C5/6C,146,minMxx,C14p23937,14,STR/GEO Set B,3.5635845833704622,5.383730353260003,90.80492174790724,-130.329795226828,20.475817075544,-0.008281300732442832
421315,C5/6C,146,maxMyy,C14p23828,14,STR/GEO Set B,10.043537489573733,1.1968073069572078,200.64683257776124,-8.810579001394663,55.257118139153135,0.009246226656487489
422276,C5/6C,146,minMyy,C14p24789,14,STR/GEO Set B,-10.398609042057991,0.6110683051490784,4.507114426436419,14.644674426574705,-58.17449420349598,0.016296625086218118
411414,C5/6C,146,maxMzz,C14p13927,14,STR/GEO Set B,-7.1825074731185286,0.058152651414834056,131.26269243491515,-83.38402489952698,-40.98332753356398,0.031144072278490566
422596,C5/6C,146,minMzz,C14p25109,14,STR/GEO Set B,3.6362048184776308,8.497853845815659,34.296798532094954,13.013200477600098,20.494174144592286,-0.04103190936103463
516938,C5/6A,147,maxFx,C14p24811,14,STR/GEO Set B,10.296821693923473,0.4304689702987671,7.915635390043259,21.261060911712644,57.91347678146363,0.0002011517094820737
515927,C5/6A,147,minFx,C14p23800,14,STR/GEO Set B,-9.915691164126043,4.150568458477855,205.1537872395778,16.79661226512841,-54.804087378584136,0.01310357090326339
516139,C5/6A,147,maxFy,C14p24012,14,STR/GEO Set B,-3.615502545476407,41.749056746498944,94.31650993023752,-135.91504704883644,-20.879874321227074,-0.031572545825891786
510444,C5/6A,147,minFy,C14p18317,14,STR/GEO Set B,1.5024507955455784,-2.0761355095386502,56.25916605507732,-15.390214217987065,8.881630414390566,0.018482867290116847
505819,C5/6A,147,maxFz,C14p13692,14,STR/GEO Set B,-1.334733905539457,4.196976945082545,216.08773942173366,15.8637402100747,-6.084907332597975,0.010059924203886987
516971,C5/6A,147,minFz,C14p24844,14,STR/GEO Set B,4.691978595950603,35.9080612616539,7.8921692352354516,-181.33953339675904,26.06331782150269,-0.040371224339082835
504988,C5/6A,147,maxMxx,C14p12861,14,STR/GEO Set B,1.4997175215788188,1.5838138507050277,136.85163041929604,120.85377664569788,8.567977544517522,0.01968218950299859
517521,C5/6A,147,minMxx,C14p25394,14,STR/GEO Set B,-3.617136383456383,37.45787011914253,63.24524767674445,-274.67641565910344,-19.983795963293314,-0.03256913484059274
516938,C5/6A,147,maxMyy,C14p24811,14,STR/GEO Set B,10.296821693923473,0.4304689702987671,7.915635390043259,21.261060911712644,57.91347678146363,0.0002011517094820737
515927,C5/6A,147,minMyy,C14p23800,14,STR/GEO Set B,-9.915691164126043,4.150568458477855,205.1537872395778,16.79661226512841,-54.804087378584136,0.01310357090326339
506054,C5/6A,147,maxMzz,C14p13927,14,STR/GEO Set B,1.460758278665599,2.9051750249069928,93.82668567984702,-1.45544863506384,8.57554453084588,0.031100262140727933
517236,C5/6A,147,minMzz,C14p25109,14,STR/GEO Set B,-3.5811891773986817,36.73545661892891,67.69609735788345,-167.73739239250182,-20.406228993427753,-0.042232482457384465
80329,C3/4B,142,maxFx,C19p23546,19,STR/GEO Set C,5.168073013345375,18.891718999316396,234.61267241531368,11.313840101717636,29.413430116130712,0.05499134984139925
82377,C3/4B,142,minFx,C19p25594,19,STR/GEO Set C,-5.564834593896866,11.886221679635048,190.77188806800842,74.08391078346251,-29.030605069971088,0.040603857905343176
80700,C3/4B,142,maxFy,C19p23917,19,STR/GEO Set C,0.11297932586364451,48.610704243151844,232.75176846712347,-130.9749431290258,0.5881672624653579,0.046833097793654375
78387,C3/4B,142,minFy,C19p21604,19,STR/GEO Set C,-3.0756817353153227,9.440462902283668,159.96457238124847,123.24355138404847,-15.033170266809464,0.03664172813590616
70475,C3/4B,142,maxFz,C19p13692,19,STR/GEO Set C,2.5415180083137003,28.796900162379448,320.44177079490896,22.48654176111094,14.53506216306388,0.05837098163599971
81568,C3/4B,142,minFz,C19p24785,19,STR/GEO Set C,-4.8218373039960865,15.773290319213867,117.1874718497467,56.50050302246094,-27.61692409796715,0.05161756936594844
72571,C3/4B,142,maxMxx,C19p15788,19,STR/GEO Set C,-3.01939911971055,16.69976637181491,261.4683693929672,177.16055197130075,-14.732892405031325,0.05833333386168456
82164,C3/4B,142,minMxx,C19p25381,19,STR/GEO Set C,0.1059886357547343,42.110790697479246,177.76916620638133,-177.25317691452028,0.6461401215028764,0.02643243887812149
80329,C3/4B,142,maxMyy,C19p23546,19,STR/GEO Set C,5.168073013345375,18.891718999316396,234.61267241531368,11.313840101717636,29.413430116130712,0.05499134984139925
82545,C3/4B,142,minMyy,C19p25762,19,STR/GEO Set C,-5.546927746515275,9.548972119088173,150.01738191566469,128.6424883591461,-29.13278920388222,0.039003322913609445
72194,C3/4B,142,maxMzz,C19p15411,19,STR/GEO Set C,-2.917303261226043,21.024741347782317,245.24408004795077,19.617166957567854,-14.099205319851041,0.0761352044837234
82985,C3/4B,142,minMzz,C19p26202,19,STR/GEO Set C,-0.4078951003563404,29.96735350105286,157.54039005514144,25.395994849548348,-0.7566934226703644,-0.021908476368635896
175615,C3/4C,143,maxFx,C19p24192,19,STR/GEO Set C,9.037698727912606,-9.79943218268454,249.30732079335687,55.124765800627245,50.20181927665532,0.058829691407028976
176212,C3/4C,143,minFx,C19p24789,19,STR/GEO Set C,-9.367680659561158,-7.605525306015014,58.73041253299713,61.06589999526978,-52.172118355875014,0.05166678130939603
176891,C3/4C,143,maxFy,C19p25468,19,STR/GEO Set C,3.3673930635559555,11.996019340171811,95.10016754711764,4.212703020935056,18.815352861189844,0.015931872114855798
164028,C3/4C,143,minFy,C19p12605,19,STR/GEO Set C,-1.6221931779554484,-11.717793194323182,163.87916283218388,-2.215103809586988,-8.93132281915009,0.06891512769551987
165017,C3/4C,143,maxFz,C19p13594,19,STR/GEO Set C,-6.209054666854441,-1.1945166085535293,254.26536018874543,5.910968717955133,-36.086523062390086,0.06058019897919187
176974,C3/4C,143,minFz,C19p25551,19,STR/GEO Set C,8.430436353416445,-6.866727643032075,48.80973796159744,40.409026070175166,48.53716220870972,0.043570922729298474
164397,C3/4C,143,maxMxx,C19p12974,19,STR/GEO Set C,-1.4822477517822379,-8.51354894536078,180.7873383104324,140.71281840293744,-8.835076557195782,0.057769397585112986
176818,C3/4C,143,minMxx,C19p25395,19,STR/GEO Set C,3.2333798319995406,8.62487213863373,97.64110241497174,-137.73241828704835,18.99457651011109,0.02558023739786819
175615,C3/4C,143,maxMyy,C19p24192,19,STR/GEO Set C,9.037698727912606,-9.79943218268454,249.30732079335687,55.124765800627245,50.20181927665532,0.058829691407028976
176212,C3/4C,143,minMyy,C19p24789,19,STR/GEO Set C,-9.367680659561158,-7.605525306015014,58.73041253299713,61.06589999526978,-52.172118355875014,0.05166678130939603
