,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
101420,C3/4C,143,minFy,C9p6781,9,SLS,-1.107353016939014,-1.793371804563701,84.87660205841064,-43.61136038201768,-6.434327344356476,0.006351409008493965
102409,C3/4C,143,maxFz,C9p7770,9,SLS,-4.633652454271167,6.607654940278829,154.40445089747587,-39.11168601907213,-27.311163702504334,-9.309735042011211e-05
107086,C3/4C,143,minFz,C9p12447,9,SLS,6.363853154563904,0.06555360279083251,20.485477774047855,0.018881900024414065,36.360563811492916,-0.0010245226263999939
101789,C3/4C,143,maxMxx,C9p7150,9,SLS,-0.999702689113468,0.6714314638689161,97.88289088783264,66.33319516607801,-6.360291758237779,-0.002222229537972862
107658,C3/4C,143,minMxx,C9p13019,9,SLS,2.6016688195466995,12.288750062751772,58.046292972037016,-138.765934954834,14.96963065625429,-0.014890206458233298
106819,C3/4C,143,maxMyy,C9p12180,9,SLS,6.905048934016377,6.525085227449239,150.59241913330234,-38.6384462890001,37.99361336972862,-0.0021508840155318922
107052,C3/4C,143,minMyy,C9p12413,9,SLS,-7.093510189628602,-0.5023696504592895,28.114988344192504,15.906998997497558,-39.78575999269486,0.005209388512372969
104226,C3/4C,143,maxMzz,C9p9587,9,SLS,-5.008228870677947,-0.893120735359192,77.54387113342285,-65.8805781326294,-28.387885747414824,0.012860180854797362
107009,C3/4C,143,minMzz,C9p12370,9,SLS,2.729421136913449,14.25450896898061,81.23385586290044,-13.512431394896106,14.911447258867321,-0.026145829772622937
201714,C3/4A,144,maxFx,C9p12435,9,SLS,7.030611927032471,-0.48218778429031367,25.72304773359299,4.111970587158202,39.67611087799072,-0.004662455336377025
201431,C3/4A,144,minFx,C9p12152,9,SLS,-6.776530964663626,6.487071526069427,138.55321589243786,-38.77629035508511,-37.57374208684936,0.001028278549084825
202371,C3/4A,144,maxFy,C9p13092,9,SLS,-2.586671877515316,28.61822541332245,49.38874906739368,-124.9706721008301,-14.914404924309254,-0.021712352245801595
