,nodeIndex,combCasePerm,Fx,Fy,Fz,Mxx,Myy,Mzz,combCase,Location,set
6720,69,C36p6721,-22.879998105969086,-2.4830795394679903,1089.4617613464354,13.819661802803203,-232.4643586670757,-0.2925603105069693,36,FN,ULS B
6721,69,C36p6722,-21.27999610401596,-2.4830798812648656,1089.4617611999513,13.819661802803203,-215.06435163582572,-2.4253619706632192,36,FN,ULS B
6722,69,C36p6723,-22.879996934094088,-1.2030786117336152,1089.4617616882324,-0.10034054094679959,-232.4643539795757,-2.3565598222257194,36,FN,ULS B
6723,69,C36p6724,-21.279996641125337,-1.2030781722804902,1089.4617612487793,-0.10034210344679922,-215.0643524170757,-0.23335845503821911,36,FN,ULS B
6724,69,C36p6725,-23.67999761768784,-1.8430789535304903,1089.461761590576,6.859660240303201,-241.1643571045757,-1.3221603105069692,36,FN,ULS B
6725,69,C36p6726,-20.479995322765966,-1.8430788558742401,1089.4617610046387,6.859658677803202,-206.3643485108257,-1.3317606034757192,36,FN,ULS B
6726,69,C36p6727,-20.71999771046128,-2.483078946206272,1089.4617607531738,13.819659693428203,-208.9743565577007,2.573761535196156,36,FN,ULS B
6727,69,C36p6728,-19.119995708508153,-2.4830792880031467,1089.4617606066895,13.819659693428203,-191.57434952645067,0.44095987503990586,36,FN,ULS B
6728,69,C36p6729,-20.719996538586276,-1.2030780184718965,1089.4617610949706,-0.10034265032179793,-208.97435187020068,0.5097620234774057,36,FN,ULS B
6729,69,C36p6730,-19.11999624561753,-1.2030775790187715,1089.4617606555175,-0.10034421282179938,-191.57435030770068,2.6329633906649055,36,FN,ULS B
6730,69,C36p6731,-21.519997222180027,-1.8430783602687717,1089.4617609973145,6.859658130928203,-217.6743549952007,1.5441615351961557,36,FN,ULS B
6731,69,C36p6732,-18.31999492725815,-1.8430782626125215,1089.4617604113769,6.859656568428202,-182.87434640145068,1.534561242227406,36,FN,ULS B
6732,69,C36p6733,-23.95999902882065,-3.3470800008937713,1089.4617612145994,23.215662857490702,-244.2093628858257,1.1038790303133434,36,FN,ULS B
6733,69,C36p6734,-22.359997026867525,-3.347080342690647,1089.4617610681153,23.215662857490702,-226.8093558545757,-1.0289226298429066,36,FN,ULS B
6734,69,C36p6735,-23.95999785694565,-2.0670790731593964,1089.4617615563966,9.295660513740701,-244.2093581983257,-0.9601204814054065,36,FN,ULS B
