,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
11891,FN,69,maxFy,C37p684,37,SLS,-20.199996890767665,29.9167588920936,859.7274464599609,-244.50268981048947,-215.67644472013677,1.1565709339508643
12120,FN,69,minFy,C37p913,37,SLS,0.8000013041473926,-29.916746758352218,994.7995046386719,246.3042528316498,32.221613687055886,-1.0984361572314987
11862,FN,69,maxFz,C37p655,37,SLS,-0.7999994648955763,0.64000060492903,1129.6240568847657,-6.0191245121002055,14.821614397527975,-1.029600671741087
11745,FN,69,minFz,C37p538,37,SLS,-50.078577937443626,0.4777201664313674,826.362388043213,-1.8327794520605354,-461.192450207272,0.1502360661610084
12118,FN,69,maxMxx,C37p911,37,SLS,-0.8000006978057326,-29.91674641655535,994.7995047851563,246.3042528316498,14.821606655805883,1.0343655029247516
11891,FN,69,minMxx,C37p684,37,SLS,-20.199996890767665,29.9167588920936,859.7274464599609,-244.50268981048947,-215.67644472013677,1.1565709339508643
12028,FN,69,maxMyy,C37p821,37,SLS,29.342919067428262,8.591562509536743e-08,977.859322265625,0.9547790248870922,286.59440502252795,-0.08795022209302988
11789,FN,69,minMyy,C37p582,37,SLS,-51.94290820668564,2.9643625020980834e-07,859.7274399658203,0.8871821869622918,-480.7452485907533,0.1558579734919447
11349,FN,69,maxMzz,C37p142,37,SLS,-18.99999602792086,2.052588214477897,927.1657742736817,-19.010076042865588,-183.73618745085295,2.8257432110490073
11258,FN,69,minMzz,C37p51,37,SLS,2.0000033792150207,-2.052587283959985,1053.1657772399901,20.91546953849793,44.6387988630964,-2.774745606547428
12524,FN,69,maxFx,C31p381,31,ULS Set C no accidental,44.38723666992479,5.188059061538297e-07,860.7111548120117,0.8764505502700797,367.16976859674674,-0.133047749383988
12439,FN,69,minFx,C31p296,31,ULS Set C no accidental,-44.38721979266323,2.97711566054204e-07,873.8656411547852,0.9159201762771603,-337.551333546808,0.1332032712796419
12474,FN,69,maxFy,C31p331,31,ULS Set C no accidental,0.9200015325956792,43.18730002796882,860.7111593408202,-352.85085644252774,10.65996667007819,1.257596576423535
12580,FN,69,minFy,C31p437,31,ULS Set C no accidental,0.9200015861209483,-43.18728260235481,873.8656392895507,354.6432031627846,38.968423782382494,-1.2632112848695654
12461,FN,69,maxFz,C31p318,31,ULS Set C no accidental,-0.9199992799679191,0.736000693543628,1069.3612398999026,-7.0496932825279135,18.95842551569204,-1.1840404754397185
12406,FN,69,minFz,C31p263,31,ULS Set C no accidental,-42.16394081347814,0.6926941826149077,818.2919999002075,-3.07696668926239,-345.33509583704915,0.1264913337322335
12579,FN,69,maxMxx,C31p436,31,ULS Set C no accidental,-0.9200007161251456,-43.187282209288405,873.8656394580078,354.6432031627846,18.958415696445005,1.1895106243101223
12474,FN,69,minMxx,C31p331,31,ULS Set C no accidental,0.9200015325956792,43.18730002796882,860.7111593408202,-352.85085644252774,10.65996667007819,1.257596576423535
12537,FN,69,maxMyy,C31p394,31,ULS Set C no accidental,42.54723294599831,1.1766113340854644e-07,851.2246063476563,0.9528732126426697,400.5809276836608,-0.12752733454344198
12427,FN,69,minMyy,C31p284,31,ULS Set C no accidental,-44.38721958251662,2.986406534546404e-07,860.7111498217773,0.876457250652313,-365.8597975360658,0.1332033403987269
12214,FN,69,maxMzz,C31p71,31,ULS Set C no accidental,2.3000023284562627,2.4962520827431973,939.5961548562623,-22.770226573238375,48.75135967147721,3.1857756067646887
12169,FN,69,minMzz,C31p26,31,ULS Set C no accidental,2.30000389800251,-2.496251058125943,939.596154768982,24.681805536136626,48.751361897016245,-3.1995791757975667
