,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
11891,FN,69,minMxx,C37p684,37,SLS,-20.199996798324584,29.91675889417976,662.2469503662109,-229.77645843074208,-211.90471167446077,1.1565711502810203
12028,FN,69,maxMyy,C37p821,37,SLS,29.34291915987134,8.80017876625061e-08,780.3788261718751,0.7226343242645337,265.59471718807697,-0.08795000576287385
11789,FN,69,minMyy,C37p582,37,SLS,-51.942908114242556,2.98522412776947e-07,662.2469438720703,0.655040269209072,-461.1020614252043,0.15585818982210073
11349,FN,69,maxMzz,C37p142,37,SLS,-18.99999593547778,2.052588216564059,729.6852781799317,-18.215926212190464,-180.56445440477611,2.8257434273791633
11258,FN,69,minMzz,C37p51,37,SLS,2.0000034716580997,-2.052587281873822,855.6852811462402,19.65703244705201,37.310565148117604,-2.774745390217272
12524,FN,69,maxFx,C31p381,31,ULS Set C no accidental,44.38723676236787,5.208920687209684e-07,663.2306587182618,0.6443059764480583,338.6479255181551,-0.13304753305383196
12439,FN,69,minFx,C31p296,31,ULS Set C no accidental,-44.38721970022015,2.997977286213427e-07,676.385145061035,0.6837781105041506,-321.68596166446207,0.13320348760979794
12474,FN,69,maxFy,C31p331,31,ULS Set C no accidental,0.9200016250387579,43.18730003005498,663.2306632470703,-331.48935754014974,3.871730312983171,1.257596792753691
12580,FN,69,minFy,C31p437,31,ULS Set C no accidental,0.920001678564027,-43.18728260026865,676.3851431958008,332.8174151127625,32.18018571294618,-1.2632110685394093
12461,FN,69,maxFz,C31p318,31,ULS Set C no accidental,-0.9199991875248403,0.7360006956297905,871.8807438061524,-6.913837582550039,13.090189468350438,-1.1840402591095625
12406,FN,69,minFz,C31p263,31,ULS Set C no accidental,-42.16394072103506,0.6926941847010702,620.8115038064575,-2.9627619977378843,-330.58135052185304,0.12649155006238955
12579,FN,69,maxMxx,C31p436,31,ULS Set C no accidental,-0.9200006236820668,-43.18728220720224,676.3851433642578,332.81741601119995,13.090178525446177,1.1895108406402783
12474,FN,69,minMxx,C31p331,31,ULS Set C no accidental,0.9200016250387579,43.18730003005498,663.2306632470703,-331.48935754014974,3.871730312983171,1.257596792753691
12537,FN,69,maxMyy,C31p394,31,ULS Set C no accidental,42.54723303844139,1.197472959756851e-07,653.7441102539062,0.720728541545868,372.97908550350667,-0.12752711821328594
12427,FN,69,minMyy,C31p284,31,ULS Set C no accidental,-44.38721949007354,3.007268160217791e-07,663.2306537280273,0.6443146372795107,-349.9944256537199,0.13320355672888293
12214,FN,69,maxMzz,C31p71,31,ULS Set C no accidental,2.3000024208993413,2.4962520848293597,742.1156587625122,-21.754246095314027,41.27312366652594,3.1857758230948447
12169,FN,69,minMzz,C31p26,31,ULS Set C no accidental,2.3000039904455885,-2.4962510560397804,742.115658675232,23.201536687889096,41.27312819009681,-3.1995789594674107
