,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
106819,C3/4C,143,maxMyy,C9p12180,9,SLS,6.9045182151794435,6.689115796700261,150.5928200754827,-46.70500845903959,37.993465246838326,-0.0015030003344794758
107052,C3/4C,143,minMyy,C9p12413,9,SLS,-7.093640955662728,-0.3869537553787232,28.115622447299955,17.27234123573303,-39.78208600869179,0.004559193286299706
104198,C3/4C,143,maxMzz,C9p9559,9,SLS,-4.988657232046127,-0.7378872422218322,85.84759607810973,-55.52328930187225,-28.435809367573263,0.013453557905554773
107008,C3/4C,143,minMzz,C9p12369,9,SLS,2.695248222661019,14.279488059464237,65.66539426440652,-39.92721283487882,15.022990126419067,-0.026270784149148133
201714,C3/4A,144,maxFx,C9p12435,9,SLS,7.030992030000687,-0.36369329032897946,25.723775992298126,5.845352346801758,39.678054377365115,-0.004198350810632109
201431,C3/4A,144,minFx,C9p12152,9,SLS,-6.77476384244021,6.644419243140379,138.55143660104164,-46.13473246073825,-37.564236083279546,0.0009010779957770862
202371,C3/4A,144,maxFy,C9p13092,9,SLS,-2.589015274038911,28.83652699227333,49.38848421617038,-125.8278809431076,-14.937432956165074,-0.021453485527708836
196060,C3/4A,144,minFy,C9p6781,9,SLS,4.941984294237196,-1.733074206881365,74.25014876333476,-22.949406641532015,28.403595246680077,0.0066671533897813785
197035,C3/4A,144,maxFz,C9p7756,9,SLS,-4.83901393778529,6.67678016500012,145.6896520297695,-47.27594946513278,-26.564559953670205,-0.00018355855834488482
201747,C3/4A,144,minFz,C9p12468,9,SLS,3.251076329278946,20.754062028121947,25.716093375897408,-114.75593019714356,18.198339811325074,-0.023684802209958434
199340,C3/4A,144,maxMxx,C9p10061,9,SLS,5.0018311161041265,-0.3291310066223145,78.46350067501066,65.15865803527832,28.40862955875397,0.0034567351464182138
201569,C3/4A,144,minMxx,C9p12290,9,SLS,-2.6338446710592134,27.216994972891968,77.44160887434968,-219.20733094706637,-14.515325481711328,-0.018972803719759034
201714,C3/4A,144,maxMyy,C9p12435,9,SLS,7.030992030000687,-0.36369329032897946,25.723775992298126,5.845352346801758,39.678054377365115,-0.004198350810632109
201431,C3/4A,144,minMyy,C9p12152,9,SLS,-6.77476384244021,6.644419243140379,138.55143660104164,-46.13473246073825,-37.564236083279546,0.0009010779957770862
200294,C3/4A,144,maxMzz,C9p11015,9,SLS,1.1420631452167407,6.210755785989762,49.02613162206896,-53.28895344676971,6.608005236613748,0.013414749322757415
201284,C3/4A,144,minMzz,C9p12005,9,SLS,-2.605609275232255,21.123002173657575,81.72094400157928,-109.14130191130741,-14.680757856862247,-0.025771687680453396
296909,C5/6B,145,maxFx,C9p12990,9,SLS,3.955715609759092,-1.2253109741210937,59.761492685306074,-47.69532640380859,22.59987574208081,0.0032630940828472367
295687,C5/6B,145,minFx,C9p11768,9,SLS,-3.9633883370354774,-2.5547995439909403,97.69660522689819,20.782342097197848,-22.385958033156395,0.0010752628271873627
296552,C5/6B,145,maxFy,C9p12633,9,SLS,0.008982560753822326,14.547932621765138,43.656656878471374,-109.81184275817871,0.12008599744737149,-0.008688011637702586
296227,C5/6B,145,minFy,C9p12308,9,SLS,-3.9381341975405815,-6.826597514571995,61.77199914129972,67.49569078799375,-22.494659290701154,0.0050254751814003615
290331,C5/6B,145,maxFz,C9p6412,9,SLS,1.9159062923178078,-1.5897958086393777,120.57748944435119,5.241443266021093,11.114495460629461,0.007113252563535751
296692,C5/6B,145,minFz,C9p12773,9,SLS,-3.8559866106808185,-0.7476714355468752,28.315088216006757,9.270190872192384,-22.064508488342167,0.014828706124052404
292427,C5/6B,145,maxMxx,C9p8508,9,SLS,-1.9988365479782222,-5.362698965682835,87.57586512068511,85.30482711001522,-11.434851447492838,0.009215589802473369
296560,C5/6B,145,minMxx,C9p12641,9,SLS,0.030385826563835146,13.586217308044436,58.05584486675263,-129.35302801208496,0.33706024175584315,-0.013831571022048595
296909,C5/6B,145,maxMyy,C9p12990,9,SLS,3.955715609759092,-1.2253109741210937,59.761492685306074,-47.69532640380859,22.59987574208081,0.0032630940828472367
295849,C5/6B,145,minMyy,C9p11930,9,SLS,-3.956125389303267,-6.547605085983129,61.72980376205445,65.91024185305722,-22.584218086314202,0.004268233866005721
292022,C5/6B,145,maxMzz,C9p8103,9,SLS,-1.939967100162804,-0.19648089698776675,76.2153577354312,-26.97268152340762,-11.070882262045146,0.023375754398613755
296652,C5/6B,145,minMzz,C9p12733,9,SLS,-0.03886352074146271,8.14974439239502,55.185125555229185,-27.90108383789062,-0.1627080409437418,-0.02467776369713247
390375,C5/6C,146,maxFx,C9p11816,9,SLS,6.746639408835583,0.7792738626762294,150.39553439285754,-13.161544794723763,37.0411848372601,0.007131304881908726
391336,C5/6C,146,minFx,C9p12777,9,SLS,-6.894561211049557,0.8902609466552734,27.444158293973654,9.762700756835939,-38.66425824730397,0.014154480487108233
390923,C5/6C,146,maxFy,C9p12364,9,SLS,2.4568392814842985,7.3237434171958835,72.98882451497242,14.709779741409049,13.315801561083646,-0.0188654543155797
388140,C5/6C,146,minFy,C9p9581,9,SLS,-4.749523562812805,-1.188489670753479,68.32237766838074,-49.550483750152594,-26.971178005647662,0.015712236922979354
384873,C5/6C,146,maxFz,C9p6314,9,SLS,-4.398127325383015,0.7673572401328944,153.69464916598798,-12.832012478897347,-26.037423392448574,0.00916257944330646
391370,C5/6C,146,minFz,C9p12811,9,SLS,6.193836117708683,1.4311634336471557,20.472955005394667,-4.844196041870117,35.41039516613483,0.007600632932782173
388507,C5/6C,146,maxMxx,C9p9948,9,SLS,-4.6376685395240775,2.3929824605941774,78.94813025627136,55.622961757659915,-26.941072018337252,-0.0037191541612148285
390848,C5/6C,146,minMxx,C9p12289,9,SLS,2.331578384133987,3.682426507405844,76.22261299153492,-91.51944516093471,13.316870311822743,-0.0032338526481755256
390375,C5/6C,146,maxMyy,C9p11816,9,SLS,6.746639408835583,0.7792738626762294,150.39553439285754,-13.161544794723763,37.0411848372601,0.007131304881908726
391336,C5/6C,146,minMyy,C9p12777,9,SLS,-6.894561211049557,0.8902609466552734,27.444158293973654,9.762700756835939,-38.66425824730397,0.014154480487108233
386662,C5/6C,146,maxMzz,C9p8103,9,SLS,-4.7027066160472115,0.07557032492598535,103.58884079068825,-61.26457869288661,-26.934050532326847,0.023407798961364457
391292,C5/6C,146,minMzz,C9p12733,9,SLS,2.379954358482361,6.099796304512024,47.306035622859,8.920790663146974,13.325947788238526,-0.025134437933564187
485634,C5/6A,147,maxFx,C9p12435,9,SLS,6.826291348958015,0.6435864585876466,32.737896368551255,23.18831273498535,38.47420406932831,0.0031752005971968176
485351,C5/6A,147,minFx,C9p12152,9,SLS,-6.655886476238817,4.694646749887708,156.24923803830148,2.7393161931240937,-36.66291239932776,0.009980438122410855
485563,C5/6A,147,maxFy,C9p12364,9,SLS,-2.3612068038426344,29.88667484665895,79.822260109663,-90.7200325190341,-13.565515568342803,-0.01940939776685409
482892,C5/6A,147,minFy,C9p9693,9,SLS,4.7101537467002865,-1.1892603794097902,66.20180406185388,-4.7824062927246125,27.07326040649414,0.014630171547085047
481067,C5/6A,147,maxFz,C9p7868,9,SLS,-0.8022642493687574,4.642559230814222,163.4682885300398,2.828252402230537,-3.4259532532542947,0.007942372786697528
485667,C5/6A,147,minFz,C9p12468,9,SLS,2.999384670758247,24.38306952209473,32.72223581930399,-112.37638572082518,16.725130364799497,-0.023857114370912313
480348,C5/6A,147,maxMxx,C9p7149,9,SLS,4.71433279421702,1.2506515371420424,107.81769198462963,85.01382327777986,26.876051807698605,0.013687769784663397
486217,C5/6A,147,minMxx,C9p13018,9,SLS,-2.3684624866127972,27.16161255207062,72.03106243487596,-185.8734405807495,-12.962579276415704,-0.019229485555738213
485634,C5/6A,147,maxMyy,C9p12435,9,SLS,6.826291348958015,0.6435864585876466,32.737896368551255,23.18831273498535,38.47420406932831,0.0031752005971968176
485351,C5/6A,147,minMyy,C9p12152,9,SLS,-6.655886476238817,4.694646749887708,156.24923803830148,2.7393161931240937,-36.66291239932776,0.009980438122410855
481302,C5/6A,147,maxMzz,C9p8103,9,SLS,0.8009004896201191,3.870910963640455,80.42001329669954,-3.682874860647884,4.833944724956151,0.02338511428747006
485932,C5/6A,147,minMzz,C9p12733,9,SLS,-2.3410915273666384,24.92913815479279,73.1729377773285,-105.38474094696046,-13.251707208609579,-0.025781359251588584
43929,C3/4B,142,maxFx,C14p25002,14,STR/GEO Set B,5.807951940674783,-0.158232165699005,68.91873453756332,-87.3075932142639,33.18588643489838,-0.00520558134831488
43065,C3/4B,142,minFx,C14p24138,14,STR/GEO Set B,-6.456126769463346,-2.011942956641875,151.80990851388933,4.060791713212802,-33.947863765657694,-0.004032539718120697
42844,C3/4B,142,maxFy,C14p23917,14,STR/GEO Set B,-0.026147056112810974,32.56558587636594,112.05221476070645,-241.8349351359617,-0.05841963333562012,-0.014497172071064284
44703,C3/4B,142,minFy,C14p25776,14,STR/GEO Set B,-6.404509499006272,-5.229272358398437,56.52506988130568,74.75677462020874,-33.93834894813538,-0.00641576444927603
32619,C3/4B,142,maxFz,C14p13692,14,STR/GEO Set B,2.7736277043456585,9.935558178154269,213.23741464208842,-74.15644302384011,16.042088587375133,-0.0016257213473566123
43712,C3/4B,142,minFz,C14p24785,14,STR/GEO Set B,-5.683132969369889,2.009885984802246,19.583136908664702,-5.850076003265379,-32.44826783140182,0.008221305199041962
40539,C3/4B,142,maxMxx,C14p21612,14,STR/GEO Set B,-3.544373116176128,-2.578765588073731,98.89563736639975,101.03432749801635,-17.628862310543056,-0.0017519360793009408
42852,C3/4B,142,minMxx,C14p23925,14,STR/GEO Set B,-0.001039977775141608,30.641453403660098,134.77126720211268,-270.5795287394773,0.1965297351412475,-0.020544099070156387
43929,C3/4B,142,maxMyy,C14p25002,14,STR/GEO Set B,5.807951940674783,-0.158232165699005,68.91873453756332,-87.3075932142639,33.18588643489838,-0.00520558134831488
43233,C3/4B,142,minMyy,C14p24306,14,STR/GEO Set B,-6.4345260061424225,-5.134734033302031,104.78383771310808,73.2047184710253,-34.07802479165867,-0.00622302847382367
32854,C3/4B,142,maxMzz,C14p13927,14,STR/GEO Set B,-2.9011763684850185,11.359959982200898,140.50052245838404,-122.43590340683572,-16.54175147585347,0.01997850960043592
45128,C3/4B,142,minMzz,C14p26201,14,STR/GEO Set B,-0.45289919279098506,18.621963317699432,67.80478482199669,-81.19686884292602,-0.8239778196716309,-0.07131832058347763
137759,C3/4C,143,maxFx,C14p24192,14,STR/GEO Set B,10.67884849173665,-0.40859662619693193,203.61742973898887,-9.360337580847814,58.93105081568062,-0.0012743920319247275
138356,C3/4C,143,minFx,C14p24789,14,STR/GEO Set B,-10.843236565272807,-0.6011103461265562,3.8966632070827547,26.90238931301117,-60.69208628896237,0.0067620550257712604
139035,C3/4C,143,maxFy,C14p25468,14,STR/GEO Set B,4.132982587213516,20.824387064914703,45.85698707218623,-35.25201794029237,22.795188946142197,-0.03306235618176404
126060,C3/4C,143,minFy,C14p12493,14,STR/GEO Set B,-7.6480518186008934,-2.5952841132555715,105.09286753116606,-67.76992109721668,-43.4287686560154,0.011527217872655092
127161,C3/4C,143,maxFz,C14p13594,14,STR/GEO Set B,-7.164752221695185,8.247053338297773,209.34204524070475,-59.30385581630238,-42.04223403858543,0.0006173699403228956
139118,C3/4C,143,minFz,C14p25551,14,STR/GEO Set B,9.933785327262878,0.4712823078918457,-7.55479329442024,2.712400876274109,56.85603260101318,-0.001178490054346621
132253,C3/4C,143,maxMxx,C14p18686,14,STR/GEO Set B,-7.544043187599183,1.1896859674930573,82.16338330898763,96.28711097028733,-43.49311455758572,-0.0016711033361405136
137506,C3/4C,143,minMxx,C14p23939,14,STR/GEO Set B,4.034712042721511,16.956056734074522,91.23001886819341,-200.58909117372045,23.186455082920194,-0.02231420150834594
137759,C3/4C,143,maxMyy,C14p24192,14,STR/GEO Set B,10.67884849173665,-0.40859662619693193,203.61742973898887,-9.360337580847814,58.93105081568062,-0.0012743920319247275
138356,C3/4C,143,minMyy,C14p24789,14,STR/GEO Set B,-10.843236565272807,-0.6011103461265562,3.8966632070827547,26.90238931301117,-60.69208628896237,0.0067620550257712604
128950,C3/4C,143,maxMzz,C14p15383,14,STR/GEO Set B,-7.327608981577159,-1.0901166285906545,132.93176737986565,-83.70529698222644,-41.79088364755512,0.020126106405286188
139768,C3/4C,143,minMzz,C14p26201,14,STR/GEO Set B,4.218353449268341,13.223508103351593,33.7876639817214,-10.843985296401982,23.792546890869144,-0.03969404201313853
233746,C3/4A,144,maxFx,C14p25539,14,STR/GEO Set B,11.044579014678002,-0.5155340521049498,0.9757975022125247,9.19703088973999,62.22637250144959,-0.0063670675957202905
232007,C3/4A,144,minFx,C14p23800,14,STR/GEO Set B,-10.250302157754694,8.190267024015617,186.204061513573,-58.14722133218888,-56.95954587528766,0.0013103445934619221
233675,C3/4A,144,maxFy,C14p25468,14,STR/GEO Set B,-3.969880612712503,41.45067106735229,36.472425861070825,-177.8242712779999,-23.0123452179575,-0.03228183535339835
220812,C3/4A,144,minFy,C14p12605,14,STR/GEO Set B,7.606985539881588,-2.592267654004861,89.75150063519835,-33.56239481142167,43.5927085418886,0.009982909911608292
221787,C3/4A,144,maxFz,C14p13580,14,STR/GEO Set B,-7.346677300772313,8.238808406805228,196.91138465666484,-59.85904683878068,-40.46003168087364,-0.0003166102377210343
233051,C3/4A,144,minFz,C14p24844,14,STR/GEO Set B,5.072422284884454,31.110679118137362,0.9632104788470315,-171.40950736709598,28.291821355514532,-0.03560535814963282
227004,C3/4A,144,maxMxx,C14p18797,14,STR/GEO Set B,7.698554465122224,-0.5141104339790346,80.08432142751694,98.46237498153685,43.607255976657875,0.005106947884932159
232145,C3/4A,144,minMxx,C14p23938,14,STR/GEO Set B,-4.038923400683198,39.049130618643,94.53931992353507,-317.75611906168103,-22.38617997293532,-0.028500477979842252
233746,C3/4A,144,maxMyy,C14p25539,14,STR/GEO Set B,11.044579014678002,-0.5155340521049498,0.9757975022125247,9.19703088973999,62.22637250144959,-0.0063670675957202905
232007,C3/4A,144,minMyy,C14p23800,14,STR/GEO Set B,-10.250302157754694,8.190267024015617,186.204061513573,-58.14722133218888,-56.95954587528766,0.0013103445934619221
222134,C3/4A,144,maxMzz,C14p13927,14,STR/GEO Set B,1.8676214543584546,7.497382190260123,77.58627087826676,-70.07068212106829,10.813903321496248,0.020044974513214398
234408,C3/4A,144,minMzz,C14p26201,14,STR/GEO Set B,-3.765454602851868,34.38477966806412,59.30142909134865,-177.10612781600955,-21.469122178163534,-0.03967616841360927
328213,C5/6B,145,maxFx,C14p25366,14,STR/GEO Set B,5.936026051263212,-0.6188477613067626,55.05134555208325,-78.27248123962403,33.90828794673561,0.0003405084951594484
326263,C5/6B,145,minFx,C14p23416,14,STR/GEO Set B,-5.94146229539752,-3.201502780959905,127.45163483085632,27.921780852178184,-33.57691589860082,-0.0009003007069115843
327856,C5/6B,145,maxFy,C14p25009,14,STR/GEO Set B,0.016034166328907005,22.953849994735716,30.89127593126297,-170.9473994276428,0.18530013850152488,-0.017277694475725292
326803,C5/6B,145,minFy,C14p23956,14,STR/GEO Set B,-5.903688774728776,-9.522032099044623,73.56754161302688,97.49194754483565,-33.73666459363402,0.0047165622144679205
315083,C5/6B,145,maxFz,C14p12236,14,STR/GEO Set B,2.878233255037666,-1.755853484237492,161.77517104228974,4.620388639806363,16.67805431186557,0.008153090774987142
327996,C5/6B,145,minFz,C14p25149,14,STR/GEO Set B,-5.782280885801912,0.0994678528594968,7.879528962880373,7.1658386399841305,-33.092578368686446,0.017692519679591057
317179,C5/6B,145,maxMxx,C14p14332,14,STR/GEO Set B,-2.9947423003852363,-7.326184275710881,112.27334058210492,124.20565202786788,-17.146952828821536,0.011001734146077429
327864,C5/6B,145,minMxx,C14p25017,14,STR/GEO Set B,0.04813906504392624,21.511277024154662,52.49005791368484,-200.25917730850222,0.5107615049642324,-0.024993033552244307
328213,C5/6B,145,maxMyy,C14p25366,14,STR/GEO Set B,5.936026051263212,-0.6188477613067626,55.05134555208325,-78.27248123962403,33.90828794673561,0.0003405084951594484
326425,C5/6B,145,minMyy,C14p23578,14,STR/GEO Set B,-5.9305678737992045,-9.190711093948186,73.50143263359071,95.61363048596725,-33.87430597833753,0.0038891558513159544
316774,C5/6B,145,maxMzz,C14p13927,14,STR/GEO Set B,-2.9071917350673675,0.4249991336366536,95.23036961897017,-44.22056695665971,-16.605289020437596,0.032245574162911864
327956,C5/6B,145,minMzz,C14p25109,14,STR/GEO Set B,-0.054981349508762364,13.35471134437561,48.186188831653595,-48.071305012817376,-0.23460094929754738,-0.04126591568749397
420951,C5/6C,146,maxFx,C14p23464,14,STR/GEO Set B,10.188084831295983,0.8525774107794838,203.44098174423934,-17.051110024496765,56.076708218951524,0.008205762080886343
422640,C5/6C,146,minFx,C14p25153,14,STR/GEO Set B,-10.537597712453604,0.721108201713562,2.9751567311765976,18.94597174087524,-58.968357251122,0.016731118102818725
421499,C5/6C,146,maxFy,C14p24012,14,STR/GEO Set B,3.753424874036089,10.62448653229285,87.33093579270863,25.010734787514963,20.488979953832924,-0.03109057319514366
415804,C5/6C,146,minFy,C14p18317,14,STR/GEO Set B,-7.32008147386551,-2.3522225141334534,64.29246692749024,-70.27866302742005,-41.429083537783626,0.01936894923642278
409625,C5/6C,146,maxFz,C14p12138,14,STR/GEO Set B,-6.790184266613946,0.8337659480815011,208.39186872468235,-16.55211995949432,-40.01978154748648,0.011256325877067574
422674,C5/6C,146,minFz,C14p25187,14,STR/GEO Set B,9.356117277265788,1.5333984610843654,-7.483863022439254,-2.9690650484466548,53.62220029091121,0.006896694817245007
416171,C5/6C,146,maxMxx,C14p18684,14,STR/GEO Set B,-7.15229893893242,3.0199856828880307,80.23109580932619,87.4815052342987,-41.38392455681801,-0.0097781373898685
421424,C5/6C,146,minMxx,C14p23937,14,STR/GEO Set B,3.565533528010622,5.162511167607792,92.18161850755237,-134.33310256600066,20.490583079941572,-0.007643170694037402
420951,C5/6C,146,maxMyy,C14p23464,14,STR/GEO Set B,10.188084831295983,0.8525774107794838,203.44098174423934,-17.051110024496765,56.076708218951524,0.008205762080886343
422640,C5/6C,146,minMyy,C14p25153,14,STR/GEO Set B,-10.537597712453604,0.721108201713562,2.9751567311765976,18.94597174087524,-58.968357251122,0.016731118102818725
411414,C5/6C,146,maxMzz,C14p13927,14,STR/GEO Set B,-7.247012968843207,-0.24870963499497611,133.23317502702977,-88.9461112726657,-41.36437560815782,0.032322958674357215
422596,C5/6C,146,minMzz,C14p25109,14,STR/GEO Set B,3.6352544046592716,8.581142977647781,32.76573903846025,17.423557001266484,20.495182574920655,-0.041904715002477166
516938,C5/6A,147,maxFx,C14p24811,14,STR/GEO Set B,10.43267284891844,0.40291662240982057,6.466107529473302,26.166229098358155,58.66112096651077,0.0005167578971385956
515927,C5/6A,147,minFx,C14p23800,14,STR/GEO Set B,-10.055508221246303,5.6662346232817695,208.20173410315277,1.4039697002273075,-55.5453901195422,0.012147959732461607
516139,C5/6A,147,maxFy,C14p24012,14,STR/GEO Set B,-3.613488712652028,43.454276768438625,93.56126721019507,-138.78505336801,-20.899294873064754,-0.03193679410143581
510556,C5/6A,147,minFy,C14p18429,14,STR/GEO Set B,7.2584664455318455,-2.3463536345863347,56.66196906942726,-15.789849443206789,41.55970547225953,0.017699214321970934
505819,C5/6A,147,maxFz,C14p13692,14,STR/GEO Set B,-1.2750748809412116,5.58810334467154,219.03030984076025,1.537374013886974,-5.68995140043199,0.009090861728891616
516971,C5/6A,147,minFz,C14p24844,14,STR/GEO Set B,4.6923128316187865,36.01214121767044,6.442616705602406,-177.18081858535766,26.037510409717562,-0.0400317145550251
505100,C5/6A,147,maxMxx,C14p12973,14,STR/GEO Set B,7.26087228182763,1.562550705749802,136.1632924379659,122.71966427748256,41.24764730336308,0.018018533829759688
517521,C5/6A,147,minMxx,C14p25394,14,STR/GEO Set B,-3.6205095018279554,39.117646861047746,64.79697921363949,-285.33033482551576,-19.978645164470972,-0.033399847936183225
516938,C5/6A,147,maxMyy,C14p24811,14,STR/GEO Set B,10.43267284891844,0.40291662240982057,6.466107529473302,26.166229098358155,58.66112096651077,0.0005167578971385956
515927,C5/6A,147,minMyy,C14p23800,14,STR/GEO Set B,-10.055508221246303,5.6662346232817695,208.20173410315277,1.4039697002273075,-55.5453901195422,0.012147959732461607
506054,C5/6A,147,maxMzz,C14p13927,14,STR/GEO Set B,1.3915448862335098,4.429711166603379,94.45704121807337,-8.223297358869987,8.188119160633686,0.032259611826550086
517236,C5/6A,147,minMzz,C14p25109,14,STR/GEO Set B,-3.580274124259949,36.832163944025034,67.11952541531564,-166.6993709461212,-20.415969544146062,-0.04292271972253919
81785,C3/4B,142,maxFx,C19p25002,19,STR/GEO Set C,5.030975613665581,-0.15004931203842148,73.74291541311264,-75.89026825897217,28.75423400817871,-0.004482337170690298
80921,C3/4B,142,minFx,C19p24138,19,STR/GEO Set C,-5.678627978913114,-1.7631641260754687,149.0759433436012,3.2020672980821874,-29.540342449510845,-0.0034758332464540037
80700,C3/4B,142,maxFy,C19p23917,19,STR/GEO Set C,-0.029569899683520206,29.437730724998755,116.38332718816994,-218.24318652618996,-0.083343301357776,-0.012544887694219523
82559,C3/4B,142,minFy,C19p25776,19,STR/GEO Set C,-5.633986354761125,-4.558494592895507,63.87531383081437,64.57420334991455,-29.534921146049502,-0.00553027322422713
70475,C3/4B,142,maxFz,C19p13692,19,STR/GEO Set C,2.39629101633735,9.826919223686494,204.07523532238247,-72.93216594147317,13.866954345050306,-0.0013847433675326633
81568,C3/4B,142,minFz,C19p24785,19,STR/GEO Set C,-4.927354098663331,1.7271072479248046,30.987329231052403,-5.283414096984863,-28.12522354440689,0.007149410804212094
78395,C3/4B,142,maxMxx,C19p21612,19,STR/GEO Set C,-3.1552014896416667,-2.261388725280762,100.5964723178959,87.34808251068115,-15.400032726802825,-0.0014882886369153854
80708,C3/4B,142,minMxx,C19p23925,19,STR/GEO Set C,-0.007810431790873424,27.77014924865369,136.07317263738872,-243.15516764923686,0.13761281798884273,-0.01778555776009934
81785,C3/4B,142,maxMyy,C19p25002,19,STR/GEO Set C,5.030975613665581,-0.15004931203842148,73.74291541311264,-75.89026825897217,28.75423400817871,-0.004482337170690298
81089,C3/4B,142,minMyy,C19p24306,19,STR/GEO Set C,-5.659907317368314,-4.469583059180938,108.32001531625747,63.12680382151969,-29.653148672045027,-0.005374256834729913
70710,C3/4B,142,maxMzz,C19p13927,19,STR/GEO Set C,-2.5212619704061003,11.059521616722384,141.03852719282392,-114.76402569428079,-14.368897564873247,0.017334036421080657
82984,C3/4B,142,minMzz,C19p26201,19,STR/GEO Set C,-0.4486149048042298,16.459688075656892,73.34055451378823,-72.941050105896,-0.8038811615371706,-0.06629963038429618
175615,C3/4C,143,maxFx,C19p24192,19,STR/GEO Set C,9.2006263268435,-0.34525755982501444,191.02046000346184,-8.532071261115146,50.715780613984464,-0.001081129135535956
176212,C3/4C,143,minFx,C19p24789,19,STR/GEO Set C,-9.247903726809025,-0.5135165720939636,15.555433937349317,23.002442590217587,-51.79339272980213,0.005883952406197786
176891,C3/4C,143,maxFy,C19p25468,19,STR/GEO Set C,3.4908931579685216,19.21309127155304,51.922990716857676,-37.48698560897829,19.20047969016075,-0.02873599157589022
163916,C3/4C,143,minFy,C19p12493,19,STR/GEO Set C,-6.475152446347475,-2.246260249138903,105.63088647655488,-59.11971928206928,-36.8210305062771,0.010008050879230793
165017,C3/4C,143,maxFz,C19p13594,19,STR/GEO Set C,-6.048826736627818,8.309223234671522,195.98018605725977,-58.40974803588398,-35.57661684298635,0.00044227845918860077
176974,C3/4C,143,minFz,C19p25551,19,STR/GEO Set C,8.551313750953673,0.42176392858505246,5.632457916173931,2.003794918479919,48.90661121963501,-0.0009923047607019544
170109,C3/4C,143,maxMxx,C19p18686,19,STR/GEO Set C,-6.388602799491883,1.0385068997097016,83.3865913590002,83.13586802652361,-36.887617229275705,-0.0014247848407924176
175362,C3/4C,143,minMxx,C19p23939,19,STR/GEO Set C,3.4093165194213393,15.85607857262509,93.61836039839723,-180.85194192803866,19.55039728367269,-0.01942663351986084
