,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
13816,S5/6,2633,minFy,C29p169,29,ULS B Pedestrian Lead,2.116182436154857,-17.22714406918019,202.73172671116416,-154.5091346835119,55.544880846168994,66.60753214143186
13816,S5/6,2633,maxFz,C29p169,29,ULS B Pedestrian Lead,2.116182436154857,-17.22714406918019,202.73172671116416,-154.5091346835119,55.544880846168994,66.60753214143186
13732,S5/6,2633,minFz,C29p85,29,ULS B Pedestrian Lead,16.361897280190963,0.9442391432526709,6.562601584668757,-9.684794715021257,53.77767600192309,-10.493244510637226
13782,S5/6,2633,maxMxx,C29p135,29,ULS B Pedestrian Lead,11.582165918801799,-14.87068045567006,22.106336498914363,28.973962317182423,111.88808854155779,72.40260930875212
13715,S5/6,2633,minMxx,C29p68,29,ULS B Pedestrian Lead,1.6315104635810858,11.52181405860901,189.68969266044618,-241.94804040699006,-58.252470103225704,-77.93900610637665
13850,S5/6,2633,maxMyy,C29p203,29,ULS B Pedestrian Lead,23.100438734982983,-16.722303096661268,202.37930242985314,-155.012869557665,152.85828348288774,59.86684853394896
13817,S5/6,2633,minMyy,C29p170,29,ULS B Pedestrian Lead,-18.592142322145925,10.77284909488231,190.21984365452352,-241.26176795499626,-149.028708606956,-67.40704449919313
13782,S5/6,2633,maxMzz,C29p135,29,ULS B Pedestrian Lead,11.582165918801799,-14.87068045567006,22.106336498914363,28.973962317182423,111.88808854155779,72.40260930875212
13885,S5/6,2633,minMzz,C29p238,29,ULS B Pedestrian Lead,-9.010025017916186,11.144197487750354,189.96743163975302,-241.68938739698234,-110.96518422341109,-78.51930780485719
871,MC5/6,2628,maxFx,C33p2,33,ULS C Dead,40.689961944609884,1.519123878479004,266.7590615234375,25.680403808593752,106.08969441869856,-3.636980690717697
872,MC5/6,2628,minFx,C33p3,33,ULS C Dead,24.25678158572316,2.1618579483032225,190.02467128372191,29.844540405273438,59.663574057370425,-2.576214607954025
872,MC5/6,2628,maxFy,C33p3,33,ULS C Dead,24.25678158572316,2.1618579483032225,190.02467128372191,29.844540405273438,59.663574057370425,-2.576214607954025
873,MC5/6,2628,minFy,C33p4,33,ULS C Dead,32.49196060415745,0.9765403341674805,203.70269879287721,20.57955163513184,82.9345620784378,-3.2093504598617555
871,MC5/6,2628,maxFz,C33p2,33,ULS C Dead,40.689961944609884,1.519123878479004,266.7590615234375,25.680403808593752,106.08969441869856,-3.636980690717697
872,MC5/6,2628,minFz,C33p3,33,ULS C Dead,24.25678158572316,2.1618579483032225,190.02467128372191,29.844540405273438,59.663574057370425,-2.576214607954025
872,MC5/6,2628,maxMxx,C33p3,33,ULS C Dead,24.25678158572316,2.1618579483032225,190.02467128372191,29.844540405273438,59.663574057370425,-2.576214607954025
873,MC5/6,2628,minMxx,C33p4,33,ULS C Dead,32.49196060415745,0.9765403341674805,203.70269879287721,20.57955163513184,82.9345620784378,-3.2093504598617555
871,MC5/6,2628,maxMyy,C33p2,33,ULS C Dead,40.689961944609884,1.519123878479004,266.7590615234375,25.680403808593752,106.08969441869856,-3.636980690717697
872,MC5/6,2628,minMyy,C33p3,33,ULS C Dead,24.25678158572316,2.1618579483032225,190.02467128372191,29.844540405273438,59.663574057370425,-2.576214607954025
872,MC5/6,2628,maxMzz,C33p3,33,ULS C Dead,24.25678158572316,2.1618579483032225,190.02467128372191,29.844540405273438,59.663574057370425,-2.576214607954025
870,MC5/6,2628,minMzz,C33p1,33,ULS C Dead,40.16263998416066,1.391115821838379,266.70171034622194,26.822558959960936,102.95870686987043,-4.042686897993088
3482,MC3/4,2629,maxFx,C33p3,33,ULS C Dead,14.460494265317918,4.567800170898438,315.3907265625,36.335537048339845,32.05400269663334,-1.757815652370453
3481,MC3/4,2629,minFx,C33p2,33,ULS C Dead,-16.799158078432082,4.304882553100586,328.97225390625,22.317695251464844,-47.80979808461666,1.7953968720436098
3482,MC3/4,2629,maxFy,C33p3,33,ULS C Dead,14.460494265317918,4.567800170898438,315.3907265625,36.335537048339845,32.05400269663334,-1.757815652370453
3483,MC3/4,2629,minFy,C33p4,33,ULS C Dead,-1.2561130346679683,2.9456551494598395,298.54699297363277,25.934056286010748,-8.04470234977722,-0.38971813455581666
3480,MC3/4,2629,maxFz,C33p1,33,ULS C Dead,-1.5001268284320832,4.095260681152344,381.812203125,33.58162591552735,-9.564559803366661,-0.5178101592063904
3483,MC3/4,2629,minFz,C33p4,33,ULS C Dead,-1.2561130346679683,2.9456551494598395,298.54699297363277,25.934056286010748,-8.04470234977722,-0.38971813455581666
3482,MC3/4,2629,maxMxx,C33p3,33,ULS C Dead,14.460494265317918,4.567800170898438,315.3907265625,36.335537048339845,32.05400269663334,-1.757815652370453
3481,MC3/4,2629,minMxx,C33p2,33,ULS C Dead,-16.799158078432082,4.304882553100586,328.97225390625,22.317695251464844,-47.80979808461666,1.7953968720436098
3482,MC3/4,2629,maxMyy,C33p3,33,ULS C Dead,14.460494265317918,4.567800170898438,315.3907265625,36.335537048339845,32.05400269663334,-1.757815652370453
3481,MC3/4,2629,minMyy,C33p2,33,ULS C Dead,-16.799158078432082,4.304882553100586,328.97225390625,22.317695251464844,-47.80979808461666,1.7953968720436098
3481,MC3/4,2629,maxMzz,C33p2,33,ULS C Dead,-16.799158078432082,4.304882553100586,328.97225390625,22.317695251464844,-47.80979808461666,1.7953968720436098
3482,MC3/4,2629,minMzz,C33p3,33,ULS C Dead,14.460494265317918,4.567800170898438,315.3907265625,36.335537048339845,32.05400269663334,-1.757815652370453
6091,MC1/2,2630,maxFx,C33p2,33,ULS C Dead,-23.96712090432644,-0.16897140884399414,189.58173390197754,19.337726165771485,-68.49883378636837,4.562650527000427
6092,MC1/2,2630,minFx,C33p3,33,ULS C Dead,-39.04130484902859,2.8780201797485354,267.1683857421875,36.01743420410156,-111.51501332128048,6.615620772361756
6092,MC1/2,2630,maxFy,C33p3,33,ULS C Dead,-39.04130484902859,2.8780201797485354,267.1683857421875,36.01743420410156,-111.51501332128048,6.615620772361756
6091,MC1/2,2630,minFy,C33p2,33,ULS C Dead,-23.96712090432644,-0.16897140884399414,189.58173390197754,19.337726165771485,-68.49883378636837,4.562650527000427
6092,MC1/2,2630,maxFz,C33p3,33,ULS C Dead,-39.04130484902859,2.8780201797485354,267.1683857421875,36.01743420410156,-111.51501332128048,6.615620772361756
6091,MC1/2,2630,minFz,C33p2,33,ULS C Dead,-23.96712090432644,-0.16897140884399414,189.58173390197754,19.337726165771485,-68.49883378636837,4.562650527000427
