,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
27838,Abutment x-,123,minFz,C53p3263,53,QD ULS B env.,0.0,-5.30877776367146,37.222938593749944,0.0,0.0,0.0
24576,Abutment x-,123,maxMxx,C53p1,53,QD ULS B env.,0.0,-11.63624780273396,219.4974123559781,0.0,0.0,0.0
24576,Abutment x-,123,minMxx,C53p1,53,QD ULS B env.,0.0,-11.63624780273396,219.4974123559781,0.0,0.0,0.0
24576,Abutment x-,123,maxMyy,C53p1,53,QD ULS B env.,0.0,-11.63624780273396,219.4974123559781,0.0,0.0,0.0
24576,Abutment x-,123,minMyy,C53p1,53,QD ULS B env.,0.0,-11.63624780273396,219.4974123559781,0.0,0.0,0.0
24576,Abutment x-,123,maxMzz,C53p1,53,QD ULS B env.,0.0,-11.63624780273396,219.4974123559781,0.0,0.0,0.0
24576,Abutment x-,123,minMzz,C53p1,53,QD ULS B env.,0.0,-11.63624780273396,219.4974123559781,0.0,0.0,0.0
36864,Abutment x+,124,maxFx,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
36864,Abutment x+,124,minFx,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
40352,Abutment x+,124,maxFy,C53p3489,53,QD ULS B env.,0.0,25.059120590820314,125.43628374151434,0.0,0.0,0.0
37205,Abutment x+,124,minFy,C53p342,53,QD ULS B env.,0.0,-2.3410420532226563,152.24167596807686,0.0,0.0,0.0
36864,Abutment x+,124,maxFz,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
42239,Abutment x+,124,minFz,C53p5376,53,QD ULS B env.,0.0,17.756652734375,37.20443795605468,0.0,0.0,0.0
36864,Abutment x+,124,maxMxx,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
36864,Abutment x+,124,minMxx,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
36864,Abutment x+,124,maxMyy,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
36864,Abutment x+,124,minMyy,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
36864,Abutment x+,124,maxMzz,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
36864,Abutment x+,124,minMzz,C53p1,53,QD ULS B env.,0.0,11.693046855468706,219.50742342234818,0.0,0.0,0.0
8224,Pier x-,117,maxFx,C57p289,57,QD ULS C env.,296.4744079882812,-44.7904707421875,775.1149282998706,276.3317220662501,990.09117140625,-61.857746692810046
11838,Pier x-,117,minFx,C57p3903,57,QD ULS C env.,-102.08125172851564,-21.1254113671875,248.786359233681,117.6952709156494,-417.97407222656255,-30.343599382133377
8325,Pier x-,117,maxFy,C57p390,57,QD ULS C env.,225.34043789062503,2.0213302368164063,652.8645736123706,-315.14258874429635,778.448414765625,52.52212479156496
9692,Pier x-,117,minFy,C57p1757,57,QD ULS C env.,194.4443290039063,-94.89162936035156,515.2705307998705,677.0110675057036,681.1067276562501,-153.66832641937253
8080,Pier x-,117,maxFz,C57p145,57,QD ULS C env.,293.040777800293,-44.7904707421875,933.9648775186206,276.3317288045314,995.7895606640626,-61.857746596298206
9470,Pier x-,117,minFz,C57p1535,57,QD ULS C env.,31.792051892089845,-21.1254113671875,185.15649963073733,117.69527044875895,98.65363859375,-30.34360099431948
10612,Pier x-,117,maxMxx,C57p2677,57,QD ULS C env.,74.2810478515625,-94.89162936035156,358.7039175,677.0110702149046,236.15199910156252,-153.66832876556396
8343,Pier x-,117,minMxx,C57p408,57,QD ULS C env.,48.35554132812499,2.0213302368164063,607.6000484335191,-315.142591013403,93.12642554687505,52.522123439514104
8080,Pier x-,117,maxMyy,C57p145,57,QD ULS C env.,293.040777800293,-44.7904707421875,933.9648775186206,276.3317288045314,995.7895606640626,-61.857746596298206
11862,Pier x-,117,minMyy,C57p3927,57,QD ULS C env.,-100.70779965332031,-21.1254113671875,185.246379546181,117.69526822033689,-420.2534279296876,-30.343599420738116
8767,Pier x-,117,maxMzz,C57p832,57,QD ULS C env.,188.10260121093748,2.0213302368164063,489.72385255768296,-315.1425884040864,660.582453984375,52.52212506262209
10332,Pier x-,117,minMzz,C57p2397,57,QD ULS C env.,101.18700250000002,-94.89162936035156,476.5801579296875,677.0110683893431,321.3152675390625,-153.66832894140626
24126,Pier x+,118,maxFx,C57p3903,57,QD ULS C env.,102.08125184082031,-21.1081744921875,251.41311079190854,117.97609851676778,417.76198256835943,30.56168398671818
20512,Pier x+,118,minFx,C57p289,57,QD ULS C env.,-296.4744299023438,-44.7312139453125,775.1926978701831,276.9471269748201,-990.0920094921876,62.58057985229486
20613,Pier x+,118,maxFy,C57p390,57,QD ULS C env.,-225.34044453125003,1.9942927429199218,652.787276463933,-315.5409938747892,-778.4391562109374,-52.95297797729496
21980,Pier x+,118,minFy,C57p1757,57,QD ULS C env.,-194.44432755859378,-94.78133819091798,515.218285682683,678.4410870627108,-681.1004644921875,155.07235213989256
20320,Pier x+,118,maxFz,C57p97,57,QD ULS C env.,-292.94501925781253,-44.7312139453125,940.6297931826831,276.94712012423423,-995.9496540966798,62.58057972068781
21806,Pier x+,118,minFz,C57p1583,57,QD ULS C env.,-31.887832067871095,-21.1081744921875,185.15082087005615,117.97610348512393,-99.02635629882813,30.561679661543224
22900,Pier x+,118,maxMxx,C57p2677,57,QD ULS C env.,-74.281051796875,-94.78133819091798,358.66763796875,678.4410910759889,-236.14765433593752,155.07235346356202
20631,Pier x+,118,minMxx,C57p408,57,QD ULS C env.,-48.355544921874994,1.9942927429199218,607.5281056600816,-315.5409956868647,-93.11780683593749,-52.952973867187474
24158,Pier x+,118,maxMyy,C57p3935,57,QD ULS C env.,100.66948758300781,-21.1081744921875,185.2382726669085,117.9761012570021,420.10504041015633,30.561684039361005
20320,Pier x+,118,minMyy,C57p97,57,QD ULS C env.,-292.94501925781253,-44.7312139453125,940.6297931826831,276.94712012423423,-995.9496540966798,62.58057972068781
22101,Pier x+,118,maxMzz,C57p1878,57,QD ULS C env.,6.341989082031254,-94.78133819091798,365.69630550383164,678.4410881705572,79.55614144531248,155.07235657568364
21909,Pier x+,118,minMzz,C57p1686,57,QD ULS C env.,-214.86110126953128,1.9942927429199218,600.4994875576829,-315.5409933345671,-745.1407351171875,-52.95297801239017
32512,Abutment x-,123,maxFx,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32512,Abutment x-,123,minFx,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32853,Abutment x-,123,maxFy,C57p342,57,QD ULS C env.,0.0,2.0213672973632812,128.79346638873736,0.0,0.0,0.0
34272,Abutment x-,123,minFy,C57p1761,57,QD ULS C env.,0.0,-21.292197827148442,105.94010127154985,0.0,0.0,0.0
32656,Abutment x-,123,maxFz,C57p145,57,QD ULS C env.,0.0,-9.91814222167969,186.01730024535811,0.0,0.0,0.0
34046,Abutment x-,123,minFz,C57p1535,57,QD ULS C env.,0.0,-4.528075151366834,39.182040624999956,0.0,0.0,0.0
32512,Abutment x-,123,maxMxx,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32512,Abutment x-,123,minMxx,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32512,Abutment x-,123,maxMyy,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32512,Abutment x-,123,minMyy,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32512,Abutment x-,123,maxMzz,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
32512,Abutment x-,123,minMzz,C57p1,57,QD ULS C env.,0.0,-9.918142221679334,186.0173002453581,0.0,0.0,0.0
44800,Abutment x+,124,maxFx,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
44800,Abutment x+,124,minFx,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
46560,Abutment x+,124,maxFy,C57p1761,57,QD ULS C env.,0.0,21.366001040039063,105.89164163287796,0.0,0.0,0.0
45141,Abutment x+,124,minFy,C57p342,57,QD ULS C env.,0.0,-1.994221008300781,128.72586464069045,0.0,0.0,0.0
44800,Abutment x+,124,maxFz,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
47487,Abutment x+,124,minFz,C57p2688,57,QD ULS C env.,0.0,15.145380273437501,39.16256626953125,0.0,0.0,0.0
44800,Abutment x+,124,maxMxx,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
44800,Abutment x+,124,minMxx,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
44800,Abutment x+,124,maxMyy,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
44800,Abutment x+,124,minMyy,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
44800,Abutment x+,124,maxMzz,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
44800,Abutment x+,124,minMzz,C57p1,57,QD ULS C env.,0.0,9.966546445312462,186.02631617581048,0.0,0.0,0.0
11916,Pier x-,117,maxFx,C61p13,61,QD SLS char env.,250.15043203125003,-35.147561718750005,683.0529800173283,219.11389133842772,830.3521050781251,-48.33022626312255
12112,Pier x-,117,minFx,C61p209,61,QD SLS char env.,-41.79197626953124,-35.147561718750005,367.5830769824514,219.11390137610283,-204.1755319140625,-48.33022313004857
11920,Pier x-,117,maxFy,C61p17,61,QD SLS char env.,192.48452578125,-33.38988325195313,595.7416050173283,-54.9231315131344,659.950448828125,-2.658812200622546
11983,Pier x-,117,minFy,C61p80,61,QD SLS char env.,161.42862421875003,-69.84554794921874,457.1013300173283,518.1234028618655,561.669980078125,-115.42756923187255
11910,Pier x-,117,maxFz,C61p7,61,QD SLS char env.,247.16466665039067,-35.147561718750005,821.1833706423283,219.11389719780274,835.3072261718751,-48.33022617919921
11967,Pier x-,117,minFz,C61p64,61,QD SLS char env.,-1.0183334472656134,-35.147561718750005,312.25276885304515,219.11389971817476,-51.13486707031247,-48.330223693804186
12037,Pier x-,117,maxMxx,C61p134,61,QD SLS char env.,150.94928095703128,-69.84554794921874,404.80990208764086,518.1234034456669,528.3711212109375,-115.42756933685303
11921,Pier x-,117,minMxx,C61p18,61,QD SLS char env.,64.28989921875001,-33.38988325195313,595.7415707451349,-54.92313211602287,157.93560507812506,-2.658813313903855
11910,Pier x-,117,maxMyy,C61p7,61,QD SLS char env.,247.16466665039067,-35.147561718750005,821.1833706423283,219.11389719780274,835.3072261718751,-48.33022617919921
12115,Pier x-,117,minMyy,C61p212,61,QD SLS char env.,-40.59767011718749,-35.147561718750005,312.33092073245143,219.11389903235278,-206.1575803515625,-48.33022316361791
11938,Pier x-,117,maxMzz,C61p35,61,QD SLS char env.,189.3799935546875,-33.38988325195313,582.1405005251409,-54.92313125983847,650.1239175781251,-2.6588121258544852
12028,Pier x-,117,minMzz,C61p125,61,QD SLS char env.,25.859186621093762,-69.84554794921874,418.410972307635,518.1234025894825,36.182808710937536,-115.42757052490239
24400,Pier x+,118,maxFx,C61p209,61,QD SLS char env.,41.791982226562496,-35.09913515625,369.85081521243194,219.59848568232545,203.993074609375,48.91954525765542
24204,Pier x+,118,minFx,C61p13,61,QD SLS char env.,-250.150449609375,-35.09913515625,683.1214591188908,219.5985015087164,-830.3529349609375,48.91954273132319
24208,Pier x+,118,maxFy,C61p17,61,QD SLS char env.,-192.48452773437498,-33.36496755371094,595.6728966188908,-54.78497993659612,-659.9422162109375,2.8734747137450904
24271,Pier x+,118,minFy,C61p80,61,QD SLS char env.,-161.428621484375,-69.75997954101562,457.05675286889084,519.1984825634039,-561.6646349609374,116.51768018249508
24196,Pier x+,118,maxFz,C61p5,61,QD SLS char env.,-247.081396875,-35.09913515625,826.9798028688908,219.59849555168523,-835.4465389648437,48.919542616882275
24257,Pier x+,118,minFz,C61p66,61,QD SLS char env.,0.9350521972656206,-35.09913515625,312.2314372404963,219.5984887506988,50.81273320312496,48.919543979862354
24325,Pier x+,118,maxMxx,C61p134,61,QD SLS char env.,-150.94927822265626,-69.75997954101562,404.7689639626408,519.198483103626,-528.3662138671875,116.51768014739989
24209,Pier x+,118,minMxx,C61p18,61,QD SLS char env.,-64.289901171875,-33.36496755371094,595.6728623466975,-54.78498053948459,-157.92737246093753,2.8734775482177937
24404,Pier x+,118,maxMyy,C61p213,61,QD SLS char env.,40.5643611328125,-35.09913515625,312.30747771243193,219.59848806513787,206.03051621093746,48.91954530343179
24196,Pier x+,118,minMyy,C61p5,61,QD SLS char env.,-247.081396875,-35.09913515625,826.9798028688908,219.59849555168523,-835.4465389648437,48.919542616882275
24280,Pier x+,118,maxMzz,C61p89,61,QD SLS char env.,-33.233994921874995,-69.75997954101562,457.0567185966975,519.1984819605154,-59.64979121093754,116.51768301696781
24262,Pier x+,118,minMzz,C61p71,61,QD SLS char env.,-182.00518447265625,-33.36496755371094,543.3851077126408,-54.78497939637396,-626.6437951171876,2.8734746786498726
36480,Abutment x-,123,maxFx,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36480,Abutment x-,123,minFx,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36494,Abutment x-,123,maxFy,C61p15,61,QD SLS char env.,0.0,-6.052114599609375,120.56794918649868,0.0,0.0,0.0
36560,Abutment x-,123,minFy,C61p81,61,QD SLS char env.,0.0,-15.79946728515625,94.42548278024869,0.0,0.0,0.0
36486,Abutment x-,123,maxFz,C61p7,61,QD SLS char env.,0.0,-7.80982529296875,164.057829713995,0.0,0.0,0.0
36543,Abutment x-,123,minFz,C61p64,61,QD SLS char env.,0.0,-7.809825292968442,66.20479477871989,0.0,0.0,0.0
36480,Abutment x-,123,maxMxx,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36480,Abutment x-,123,minMxx,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36480,Abutment x-,123,maxMyy,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36480,Abutment x-,123,minMyy,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36480,Abutment x-,123,maxMzz,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
36480,Abutment x-,123,minMzz,C61p1,61,QD SLS char env.,0.0,-7.809825292968442,164.05782971399495,0.0,0.0,0.0
48768,Abutment x+,124,maxFx,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48768,Abutment x+,124,minFx,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48848,Abutment x+,124,maxFy,C61p81,61,QD SLS char env.,0.0,15.854325292968753,94.38177696970179,0.0,0.0,0.0
48782,Abutment x+,124,minFy,C61p15,61,QD SLS char env.,0.0,6.115015087890626,120.5075980634518,0.0,0.0,0.0
48768,Abutment x+,124,maxFz,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48908,Abutment x+,124,minFz,C61p141,61,QD SLS char env.,0.0,15.160683203124988,66.17726534512617,0.0,0.0,0.0
48768,Abutment x+,124,maxMxx,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48768,Abutment x+,124,minMxx,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48768,Abutment x+,124,maxMyy,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48768,Abutment x+,124,minMyy,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48768,Abutment x+,124,maxMzz,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
48768,Abutment x+,124,minMzz,C61p1,61,QD SLS char env.,0.0,7.849120312499968,164.06410265920834,0.0,0.0,0.0
12150,Pier x-,117,maxFx,C65p31,65,QD ALS env.,223.104794921875,-0.007560667991638184,365.087366608882,0.0025527306965144815,592.5593277343751,149.7911102798462
12285,Pier x-,117,minFx,C65p166,65,QD ALS env.,-26.80968974609375,-84.9366171875,185.30628969044741,127.17830988867686,-130.8877233203125,-0.0028769429779464555
12154,Pier x-,117,maxFy,C65p35,65,QD ALS env.,200.03843242187503,0.6955107187271119,330.16281660888194,-109.61225640992834,524.398665234375,168.0596759048462
12264,Pier x-,117,minFy,C65p145,65,QD ALS env.,45.800806640625,-94.64945,237.5977138671875,181.29107908325182,145.718954296875,-13.953958776474018
12144,Pier x-,117,maxFz,C65p25,65,QD ALS env.,221.91048876953124,-0.007560667991638184,420.339522858882,0.0025550744465144817,594.5413761718751,149.79111031341554
12237,Pier x-,117,minFz,C65p118,65,QD ALS env.,-17.682118945312496,-84.9366171875,185.25418947999526,127.17831006023145,-95.1247530078125,-0.002877105191981391
12242,Pier x-,117,maxMxx,C65p123,65,QD ALS env.,111.07829228515625,-85.63968857421875,277.73316762511735,236.79312306248,393.52959542968756,-18.271438629989614
12155,Pier x-,117,minMxx,C65p36,65,QD ALS env.,93.209576953125,0.6955107187271119,330.1627880487208,-109.61225691233543,106.05296210937502,168.05967497711177
12144,Pier x-,117,maxMyy,C65p25,65,QD ALS env.,221.91048876953124,-0.007560667991638184,420.339522858882,0.0025550744465144817,594.5413761718751,149.79111031341554
12285,Pier x-,117,minMyy,C65p166,65,QD ALS env.,-26.80968974609375,-84.9366171875,185.30628969044741,127.17830988867686,-130.8877233203125,-0.0028769429779464555
12190,Pier x-,117,maxMzz,C65p71,65,QD ALS env.,196.9339001953125,0.6955107187271119,316.5617121166944,-109.61225615663243,514.5721339843751,168.05967597961427
12207,Pier x-,117,minMzz,C65p88,65,QD ALS env.,7.3539690429687505,-85.63968857421875,291.33424355714374,236.793122306777,-14.989576445312501,-18.271439632492104
24575,Pier x+,118,maxFx,C65p168,65,QD ALS env.,33.328895312499995,0.03321439743041992,185.15834301137025,-0.0692007545725268,156.34722714843747,9.299206280212431
24420,Pier x+,118,minFx,C65p13,65,QD ALS env.,-144.624007421875,-0.026902183532714844,364.9745684063673,0.1927779449874477,-494.98921308593754,0.22051274475094407
24442,Pier x+,118,maxFy,C65p35,65,QD ALS env.,-115.03843310546876,0.726881438446045,329.8569223522902,-109.82258812099157,-401.36658769531255,-9.119222949218774
24552,Pier x+,118,minFy,C65p145,65,QD ALS env.,-45.800806640625,-9.731809996032714,237.58434921875002,54.434660721435584,-145.7173505859375,14.271859637451174
24412,Pier x+,118,maxFz,C65p5,65,QD ALS env.,-143.396386328125,-0.026902183532714844,422.51790590636733,0.19277556217498495,-497.0266546875,0.22051269897457687
24545,Pier x+,118,minFz,C65p138,65,QD ALS env.,24.16800966796875,0.03321439743041992,185.10765040589854,-0.06920058319198084,120.4542103515625,9.299205964442514
24530,Pier x+,118,maxMxx,C65p123,65,QD ALS env.,-111.07829541015626,-0.7205692245483399,277.70735450011733,109.94616090708462,-393.52650449218754,18.638937065124487
24443,Pier x+,118,minMxx,C65p36,65,QD ALS env.,-8.20957763671875,0.726881438446045,329.8568937921291,-109.82258862339866,16.979115429687496,-9.11922058715818
24575,Pier x+,118,maxMyy,C65p168,65,QD ALS env.,33.328895312499995,0.03321439743041992,185.15834301137025,-0.0692007545725268,156.34722714843747,9.299206280212431
